subj,ability,face,fame,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
S02,super,F13,famous,C,46,791,TRUE,s002,-0.097506,<undefined>,0.11765,0.16124,0.0625,0.42308,0.014298,0.27219,0.42968,-0.083249,0.2121,0.34615,-0.15406,0.19231,0.04
S03,super,F13,famous,C,41,1050,TRUE,s003,0.12734,0.11765,<undefined>,0.61765,0.0625,-0.029412,0.30161,0.052632,0.41176,-0.077332,0.32858,0.14706,0.088235,0.029412,0.093726
S04,super,F13,famous,C,15,863,TRUE,s004,0.16709,0.16124,0.61765,<undefined>,0.0071489,0.21429,0.3524,0.18421,0.60714,-0.031525,0.58981,0,-0.1306,0.02451,0.13029
S07,super,F13,famous,C,6,1380,TRUE,s005,0.004801,0.0625,0.0625,0.0071489,<undefined>,-0.16667,0.035744,-0.14583,-0.10417,0.2074,0.017872,-0.20833,0.073223,0.041667,0.25431
S09,super,F13,famous,C,101,635,TRUE,s006,-0.065217,0.42308,-0.029412,0.21429,-0.16667,<undefined>,0.055556,0.18421,0.35935,-0.15517,0.26923,0.3,-0.20203,-0.041421,-0.1
S10,super,F13,famous,C,26,861,TRUE,s007,0.67391,0.014298,0.30161,0.3524,0.035744,0.055556,<undefined>,0.28947,0.046841,0.10396,0.58333,-0.11111,-0.36424,-0.092047,0.58
S11,super,F13,famous,C,68,926,TRUE,s008,0.17391,0.27219,0.052632,0.18421,-0.14583,0.18421,0.28947,<undefined>,0.31579,0.034483,0.15789,0.18421,-0.026316,-0.23684,0.10343
S12,super,F13,famous,C,156,743,TRUE,s009,-0.072037,0.42968,0.41176,0.60714,-0.10417,0.35935,0.046841,0.31579,<undefined>,0,0.25717,0.26923,0.10714,-0.19231,-0.089706
S13,super,F13,famous,C,76,1442,TRUE,s010,0.11875,-0.083249,-0.077332,-0.031525,0.2074,-0.15517,0.10396,0.034483,0,<undefined>,0.089165,-0.25862,0.071924,-0.086207,0.055697
S14,super,F13,famous,C,139,608,TRUE,s011,0.34783,0.2121,0.32858,0.58981,0.017872,0.26923,0.58333,0.15789,0.25717,0.089165,<undefined>,0.038462,-0.33158,0.064857,0.28
S15,super,F13,famous,C,42,688,TRUE,s012,-0.19565,0.34615,0.14706,0,-0.20833,0.3,-0.11111,0.18421,0.26923,-0.25862,0.038462,<undefined>,0.012255,0,-0.22
S17,super,F13,famous,C,135,848,TRUE,s013,-0.39375,-0.15406,0.088235,-0.1306,0.073223,-0.20203,-0.36424,-0.026316,0.10714,0.071924,-0.33158,0.012255,<undefined>,-0.24387,-0.34
S90,super,F13,famous,C,60,639,TRUE,s014,-0.18073,0.19231,0.029412,0.02451,0.041667,-0.041421,-0.092047,-0.23684,-0.19231,-0.086207,0.064857,0,-0.24387,<undefined>,0.02
S91,super,F13,famous,C,56,1437,TRUE,s015,0.61373,0.04,0.093726,0.13029,0.25431,-0.1,0.58,0.10343,-0.089706,0.055697,0.28,-0.22,-0.34,0.02,<undefined>
S01,super,F13,famous,D,82,1032,TRUE,s001,<undefined>,0.38889,0.032544,0.33333,0.33333,0.2773,0.4262,0.84662,0.23175,0.096447,0.41667,0.52383,0.27273,0.13889,0.31431
S02,super,F13,famous,D,93,757,TRUE,s002,0.38889,<undefined>,-0.059173,0.036766,0.22978,0.27273,0.80769,0.39474,0.078608,-0.34497,0.875,-0.057958,0.11754,0.45833,0.30952
S03,super,F13,famous,D,72,807,TRUE,s003,0.032544,-0.059173,<undefined>,0.1847,0.35714,-0.25713,-0.12447,0.0045151,0,-0.05,-0.13673,0.14706,-0.29479,-0.035714,-0.24556
S04,super,F13,famous,D,132,871,TRUE,s004,0.33333,0.036766,0.1847,<undefined>,0.5,-0.20388,0.0010513,0.28947,0.35714,-0.020711,0.07248,0.38235,-0.090909,0.077556,-0.18978
S07,super,F13,famous,D,142,802,TRUE,s005,0.33333,0.22978,0.35714,0.5,<undefined>,-0.075312,0.2187,0.28947,0.5,-0.020711,0.27145,0.38235,-0.037656,-0.041667,-0.055088
S09,super,F13,famous,D,1,1414,TRUE,s006,0.2773,0.27273,-0.25713,-0.20388,-0.075312,<undefined>,0.38636,0.40976,-0.10517,-0.3467,0.25,-0.1123,0.36364,0.022727,0.93182
S10,super,F13,famous,D,156,629,TRUE,s007,0.4262,0.80769,-0.12447,0.0010513,0.2187,0.38636,<undefined>,0.52632,0.11432,-0.3614,0.76923,-0.018453,0.15909,0.38462,0.42857
S11,super,F13,famous,D,32,921,TRUE,s008,0.84662,0.39474,0.0045151,0.28947,0.28947,0.40976,0.52632,<undefined>,0.2549,0.059315,0.36842,0.39551,0.25,0.10526,0.45308
S12,super,F13,famous,D,132,718,TRUE,s009,0.23175,0.078608,0,0.35714,0.5,-0.10517,0.11432,0.2549,<undefined>,0.22929,0.10207,0.20588,-0.08311,-0.10714,-0.086367
S13,super,F13,famous,D,157,961,TRUE,s010,0.096447,-0.34497,-0.05,-0.020711,-0.020711,-0.3467,-0.3614,0.059315,0.22929,<undefined>,-0.36997,0.20429,-0.34024,-0.51642,-0.3394
S14,super,F13,famous,D,143,672,TRUE,s011,0.41667,0.875,-0.13673,0.07248,0.27145,0.25,0.76923,0.36842,0.10207,-0.36997,<undefined>,-0.028546,0.11364,0.54545,0.28571
S15,super,F13,famous,D,8,1057,TRUE,s012,0.52383,-0.057958,0.14706,0.38235,0.38235,-0.1123,-0.018453,0.39551,0.20588,0.20429,-0.028546,<undefined>,-0.033756,-0.20084,-0.093836
S17,super,F13,famous,D,63,1294,TRUE,s013,0.27273,0.11754,-0.29479,-0.090909,-0.037656,0.36364,0.15909,0.25,-0.08311,-0.34024,0.11364,-0.033756,<undefined>,-0.060383,0.34091
S90,super,F13,famous,D,12,833,TRUE,s014,0.13889,0.45833,-0.035714,0.077556,-0.041667,0.022727,0.38462,0.10526,-0.10714,-0.51642,0.54545,-0.20084,-0.060383,<undefined>,0.047619
S91,super,F13,famous,D,75,1253,TRUE,s015,0.31431,0.30952,-0.24556,-0.18978,-0.055088,0.93182,0.42857,0.45308,-0.086367,-0.3394,0.28571,-0.093836,0.34091,0.047619,<undefined>
S01,super,F14,famous,A,113,1232,TRUE,s001,<undefined>,0.17029,0.16,-0.052548,-0.02,-0.056569,-0.02,0.18,<undefined>,-0.14167,0.057157,-0.056569,-0.31255,-0.14,0.6
S02,super,F14,famous,A,114,693,TRUE,s002,0.17029,<undefined>,0.38235,0.28947,0.21429,0.39286,0.28571,0.16667,<undefined>,-0.037479,0.35983,0.37553,0.047335,0.14286,0.22858
S03,super,F14,famous,A,110,1013,TRUE,s003,0.16,0.38235,<undefined>,0.43008,0.0050463,0.35294,0.14706,0.083333,<undefined>,-0.13154,0.32353,0.23529,-0.12687,0.32353,0.17391
S04,super,F14,famous,A,119,1133,TRUE,s004,-0.052548,0.28947,0.43008,<undefined>,-0.13158,0.10526,-0.030056,-0.039086,<undefined>,-0.12143,-0.078947,0.061662,0.13158,0.035346,-0.090046
S07,super,F14,famous,A,48,710,TRUE,s005,-0.02,0.21429,0.0050463,-0.13158,<undefined>,0.035714,0.10819,0.028595,<undefined>,-0.21844,0,0.17857,-0.17678,0.036766,0.021739
S09,super,F14,famous,A,114,696,TRUE,s006,-0.056569,0.39286,0.35294,0.10526,0.035714,<undefined>,0.041667,-0.027778,<undefined>,-0.055351,0.34375,0.45455,0.10447,0.29167,-0.018009
S10,super,F14,famous,A,120,588,TRUE,s007,-0.02,0.28571,0.14706,-0.030056,0.10819,0.041667,<undefined>,0.5,<undefined>,-0.33333,0,0.20833,-0.5,0.75,0.28261
S11,super,F14,famous,A,56,857,TRUE,s008,0.18,0.16667,0.083333,-0.039086,0.028595,-0.027778,0.5,<undefined>,<undefined>,-0.30893,0.055556,0.13889,-0.3238,0.33333,0.54348
S12,super,F14,famous,A,7,1212,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
S13,super,F14,famous,A,122,1194,TRUE,s010,-0.14167,-0.037479,-0.13154,-0.12143,-0.21844,-0.055351,-0.33333,-0.30893,<undefined>,<undefined>,0.2643,-0.19761,-0.041667,-0.20833,-0.30116
S14,super,F14,famous,A,47,944,TRUE,s011,0.057157,0.35983,0.32353,-0.078947,0,0.34375,0,0.055556,<undefined>,0.2643,<undefined>,0.28125,-0.20267,0.1875,0.10561
S15,super,F14,famous,A,132,829,TRUE,s012,-0.056569,0.37553,0.23529,0.061662,0.17857,0.45455,0.20833,0.13889,<undefined>,-0.19761,0.28125,<undefined>,-0.14553,0.125,-0.018009
S17,super,F14,famous,A,126,1039,TRUE,s013,-0.31255,0.047335,-0.12687,0.13158,-0.17678,0.10447,-0.5,-0.3238,<undefined>,-0.041667,-0.20267,-0.14553,<undefined>,-0.3125,-0.29625
S90,super,F14,famous,A,144,720,TRUE,s014,-0.14,0.14286,0.32353,0.035346,0.036766,0.29167,0.75,0.33333,<undefined>,-0.20833,0.1875,0.125,-0.3125,<undefined>,0.15217
S91,super,F14,famous,A,51,1308,TRUE,s015,0.6,0.22858,0.17391,-0.090046,0.021739,-0.018009,0.28261,0.54348,<undefined>,-0.30116,0.10561,-0.018009,-0.29625,0.15217,<undefined>
S01,super,F14,famous,B,6,1057,TRUE,s001,<undefined>,0.22727,0.39032,-0.045455,0.31818,0.2539,0.13636,0.29545,0.11754,0.080372,0.32598,0.25,0.0038656,0.13636,0.016267
S02,super,F14,famous,B,21,940,TRUE,s002,0.22727,<undefined>,0.21429,0.10983,0.625,0.5625,0.5,0.071429,0.34911,-0.20118,0.6875,0.44286,-0.44174,0.375,-0.44759
S03,super,F14,famous,B,37,1534,TRUE,s003,0.39032,0.21429,<undefined>,-0.14286,0.14286,0.20562,0.14286,0.038778,0.035714,0.10207,0.25,0.089286,-0.12447,0.14286,0.0091914
S04,super,F14,famous,B,24,924,TRUE,s004,-0.045455,0.10983,-0.14286,<undefined>,-0.10102,-0.17678,0.23483,0.02381,-0.14286,-0.375,-0.08876,-0.035714,-0.53846,0.125,-0.54762
S07,super,F14,famous,B,59,935,TRUE,s005,0.31818,0.625,0.14286,-0.10102,<undefined>,0.625,0.5,0.16667,0.63215,-0.11785,0.78571,0.75715,-0.36482,0.5,-0.35236
S09,super,F14,famous,B,109,979,TRUE,s006,0.2539,0.5625,0.20562,-0.17678,0.625,<undefined>,0.4375,0.11905,0.34911,0.073223,0.72411,0.44286,-0.23624,0.4375,-0.21288
S10,super,F14,famous,B,70,767,TRUE,s007,0.13636,0.5,0.14286,0.23483,0.5,0.4375,<undefined>,0.02381,0.25,-0.25,0.5625,0.40625,-0.4868,0.25,-0.50338
S11,super,F14,famous,B,114,1030,TRUE,s008,0.29545,0.071429,0.038778,0.02381,0.16667,0.11905,0.02381,<undefined>,0.11905,-0.020833,0.21429,0.15103,-0.21427,0.52789,-0.031279
S12,super,F14,famous,B,120,620,TRUE,s009,0.11754,0.34911,0.035714,-0.14286,0.63215,0.34911,0.25,0.11905,<undefined>,-0.017259,0.47041,0.625,-0.27196,0.25,-0.24556
S13,super,F14,famous,B,27,1180,TRUE,s010,0.080372,-0.20118,0.10207,-0.375,-0.11785,0.073223,-0.25,-0.020833,-0.017259,<undefined>,-0.1107,-0.0625,0,-0.25,0.3268
S14,super,F14,famous,B,92,658,TRUE,s011,0.32598,0.6875,0.25,-0.08876,0.78571,0.72411,0.5625,0.21429,0.47041,-0.1107,<undefined>,0.57756,-0.35822,0.5625,-0.34419
S15,super,F14,famous,B,83,777,TRUE,s012,0.25,0.44286,0.089286,-0.035714,0.75715,0.44286,0.40625,0.15103,0.625,-0.0625,0.57756,<undefined>,-0.36152,0.40625,-0.30882
S17,super,F14,famous,B,2,1710,TRUE,s013,0.0038656,-0.44174,-0.12447,-0.53846,-0.36482,-0.23624,-0.4868,-0.21427,-0.27196,0,-0.35822,-0.36152,<undefined>,-0.4868,0.25
S90,super,F14,famous,B,67,1036,TRUE,s014,0.13636,0.375,0.14286,0.125,0.5,0.4375,0.25,0.52789,0.25,-0.25,0.5625,0.40625,-0.4868,<undefined>,-0.42787
S91,super,F14,famous,B,156,1038,TRUE,s015,0.016267,-0.44759,0.0091914,-0.54762,-0.35236,-0.21288,-0.50338,-0.031279,-0.24556,0.3268,-0.34419,-0.30882,0.25,-0.42787,<undefined>
S01,super,F14,famous,C,80,1100,TRUE,s001,<undefined>,-0.064282,0.62533,0.0084678,-0.34937,0.81818,0.38636,0.3,<undefined>,-0.21046,0.19352,-0.36553,0.28443,0,-0.23476
S02,super,F14,famous,C,133,572,TRUE,s002,-0.064282,<undefined>,-0.020711,0.18421,-0.093443,-0.020711,0.23737,-0.04714,<undefined>,-0.33333,0.23737,-0.42538,-0.13158,0.071429,-0.41304
S03,super,F14,famous,C,62,1185,TRUE,s003,0.62533,-0.020711,<undefined>,0.18358,-0.14522,0.78787,0.475,0.2,<undefined>,-0.19093,0.475,-0.19853,0.55429,0.15858,-0.26769
S04,super,F14,famous,C,8,1082,TRUE,s004,0.0084678,0.18421,0.18358,<undefined>,0.28513,-0.028553,0.061662,0.069526,<undefined>,0.0028595,0.26316,0.097008,0.15789,0.013545,-0.17391
S07,super,F14,famous,C,7,1438,TRUE,s005,-0.34937,-0.093443,-0.14522,0.28513,<undefined>,-0.322,-0.30831,-0.22663,<undefined>,0.11953,-0.13154,0.45833,-0.038092,-0.16963,-0.16309
S09,super,F14,famous,C,26,1130,TRUE,s006,0.81818,-0.020711,0.78787,-0.028553,-0.322,<undefined>,0.475,0.3,<undefined>,-0.2357,0.26287,-0.41066,0.34216,0.1,-0.26769
S10,super,F14,famous,C,140,611,TRUE,s007,0.38636,0.23737,0.475,0.061662,-0.30831,0.475,<undefined>,0.15,<undefined>,-0.17761,0.67364,-0.35948,0.21053,0.10714,-0.19192
S11,super,F14,famous,C,108,1456,TRUE,s008,0.3,-0.04714,0.2,0.069526,-0.22663,0.3,0.15,<undefined>,<undefined>,-0.25523,0.0085786,-0.3714,0.20858,0.033333,-0.27998
S12,super,F14,famous,C,65,2664,FALSE,s009,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
S13,super,F14,famous,C,126,1458,TRUE,s010,-0.21046,-0.33333,-0.19093,0.0028595,0.11953,-0.2357,-0.17761,-0.25523,<undefined>,<undefined>,-0.13284,0.28619,-0.091421,-0.36667,0.42239
S14,super,F14,famous,C,144,700,TRUE,s011,0.19352,0.23737,0.475,0.26316,-0.13154,0.26287,0.67364,0.0085786,<undefined>,-0.13284,<undefined>,-0.12377,0.36842,0.1194,-0.19192
S15,super,F14,famous,C,2,1070,TRUE,s012,-0.36553,-0.42538,-0.19853,0.097008,0.45833,-0.41066,-0.35948,-0.3714,<undefined>,0.28619,-0.12377,<undefined>,0.00077466,-0.59205,0.0037298
S17,super,F14,famous,C,66,1055,TRUE,s013,0.28443,-0.13158,0.55429,0.15789,-0.038092,0.34216,0.21053,0.20858,<undefined>,-0.091421,0.36842,0.00077466,<undefined>,0.044376,-0.2354
S90,super,F14,famous,C,116,724,TRUE,s014,0,0.071429,0.15858,0.013545,-0.16963,0.1,0.10714,0.033333,<undefined>,-0.36667,0.1194,-0.59205,0.044376,<undefined>,-0.45652
S91,super,F14,famous,C,157,1310,TRUE,s015,-0.23476,-0.41304,-0.26769,-0.17391,-0.16309,-0.26769,-0.19192,-0.27998,<undefined>,0.42239,-0.19192,0.0037298,-0.2354,-0.45652,<undefined>
S01,super,F14,famous,D,12,931,TRUE,s001,<undefined>,-0.043601,-0.074432,0.083684,0.21053,0.15789,-0.065402,0.044376,0.34783,-0.19118,-0.22781,-0.078947,0.078947,0,-0.12143
S02,super,F14,famous,D,135,521,TRUE,s002,-0.043601,<undefined>,0.46667,0.14286,0.23077,0.46667,0.72727,0.40625,0.13043,-0.28655,0.39286,0.625,0.19286,0.46667,-0.079759
S03,super,F14,famous,D,43,869,TRUE,s003,-0.074432,0.46667,<undefined>,0.24627,0.33333,0.62288,0.4,0.46875,0.3733,-0.16385,0.1781,0.56667,0.38036,0.83905,0.076798
S04,super,F14,famous,D,23,1170,TRUE,s004,0.083684,0.14286,0.24627,<undefined>,0.047619,0.31361,0.095238,0.16667,0.32982,-0.082756,-0.043534,0.16667,0.012255,0.2381,0.21191
S07,super,F14,famous,D,44,835,TRUE,s005,0.21053,0.23077,0.33333,0.047619,<undefined>,0.33333,0.15385,0.21875,0.30435,-0.24495,-0.035714,0.57692,0.28125,0.33333,0.0625
S09,super,F14,famous,D,6,885,TRUE,s006,0.15789,0.46667,0.62288,0.31361,0.33333,<undefined>,0.4,0.69286,0.43478,-0.24704,0.29526,0.56667,0.46875,0.77239,-0.030943
S10,super,F14,famous,D,141,546,TRUE,s007,-0.065402,0.72727,0.4,0.095238,0.15385,0.4,<undefined>,0.53125,0.086957,-0.28655,0.4347,0.54167,0.20358,0.4,-0.14583
S11,super,F14,famous,D,47,777,TRUE,s008,0.044376,0.40625,0.46875,0.16667,0.21875,0.69286,0.53125,<undefined>,0.32609,-0.26175,0.37056,0.5,0.29733,0.59375,-0.10059
S12,super,F14,famous,D,67,1149,TRUE,s009,0.34783,0.13043,0.3733,0.32982,0.30435,0.43478,0.086957,0.32609,<undefined>,-0.11217,0.018649,0.28261,0.19565,0.47826,0.10121
S13,super,F14,famous,D,89,1797,TRUE,s010,-0.19118,-0.28655,-0.16385,-0.082756,-0.24495,-0.24704,-0.28655,-0.26175,-0.11217,<undefined>,-0.083189,-0.25966,-0.1126,-0.19327,0.18152
S14,super,F14,famous,D,81,821,TRUE,s011,-0.22781,0.39286,0.1781,-0.043534,-0.035714,0.29526,0.4347,0.37056,0.018649,-0.083189,<undefined>,0.25613,0.17233,0.25621,-0.017259
S15,super,F14,famous,D,81,772,TRUE,s012,-0.078947,0.625,0.56667,0.16667,0.57692,0.56667,0.54167,0.5,0.28261,-0.25966,0.25613,<undefined>,0.4375,0.56667,-0.01011
S17,super,F14,famous,D,100,1054,TRUE,s013,0.078947,0.19286,0.38036,0.012255,0.28125,0.46875,0.20358,0.29733,0.19565,-0.1126,0.17233,0.4375,<undefined>,0.40625,-0.076184
S90,super,F14,famous,D,103,909,TRUE,s014,0,0.46667,0.83905,0.2381,0.33333,0.77239,0.4,0.59375,0.47826,-0.19327,0.25621,0.56667,0.40625,<undefined>,0.04228
S91,super,F14,famous,D,146,1194,TRUE,s015,-0.12143,-0.079759,0.076798,0.21191,0.0625,-0.030943,-0.14583,-0.10059,0.10121,0.18152,-0.017259,-0.01011,-0.076184,0.04228,<undefined>
S01,super,F15,famous,A,23,782,TRUE,s001,<undefined>,0.21716,0.58382,0.63036,-0.17712,0.59287,0.7,0.63036,0.1777,-0.11274,0.53333,0.36667,-0.23607,0.5,0.22485
S02,super,F15,famous,A,61,594,TRUE,s002,0.21716,<undefined>,0.12288,0.0062816,0.20551,0.097631,0.078608,0.0062816,0.19822,-0.050508,0.48134,0.16074,-0.078947,0.16074,0.15217
S03,super,F15,famous,A,61,860,TRUE,s003,0.58382,0.12288,<undefined>,0.71875,-0.13807,0.58333,0.76667,0.71875,0.089308,-0.10662,0.53333,0.43333,-0.012771,0.5,0.34783
S04,super,F15,famous,A,49,1092,TRUE,s004,0.63036,0.0062816,0.71875,<undefined>,-0.31158,0.72222,0.8125,1,0.2045,-0.10355,0.39108,0.3125,-0.16615,0.4375,0.36957
S07,super,F15,famous,A,136,847,TRUE,s005,-0.17712,0.20551,-0.13807,-0.31158,<undefined>,-0.25395,-0.28466,-0.31158,0.13036,-0.068365,-0.12745,-0.24283,0.13609,-0.24283,-0.21739
S09,super,F15,famous,A,75,1020,TRUE,s006,0.59287,0.097631,0.58333,0.72222,-0.25395,<undefined>,0.66667,0.72222,0.061139,-0.046918,0.41667,0.25477,-0.23155,0.33333,0.45652
S10,super,F15,famous,A,6,660,TRUE,s007,0.7,0.078608,0.76667,0.8125,-0.28466,0.66667,<undefined>,0.8125,0.19378,-0.10968,0.51838,0.42857,-0.17518,0.57143,0.32609
S11,super,F15,famous,A,105,804,TRUE,s008,0.63036,0.0062816,0.71875,1,-0.31158,0.72222,0.8125,<undefined>,0.2045,-0.10355,0.39108,0.3125,-0.16615,0.4375,0.36957
S12,super,F15,famous,A,31,772,TRUE,s009,0.1777,0.19822,0.089308,0.2045,0.13036,0.061139,0.19378,0.2045,<undefined>,0.047969,0.10447,0.13572,0.057147,0.17233,-0.083227
S13,super,F15,famous,A,97,1395,TRUE,s010,-0.11274,-0.050508,-0.10662,-0.10355,-0.068365,-0.046918,-0.10968,-0.10355,0.047969,<undefined>,0.0091914,-0.14286,-0.16938,-0.12194,0.10154
S14,super,F15,famous,A,64,700,TRUE,s011,0.53333,0.48134,0.53333,0.39108,-0.12745,0.41667,0.51838,0.39108,0.10447,0.0091914,<undefined>,0.54506,-0.12706,0.57692,0.30435
S15,super,F15,famous,A,102,761,TRUE,s012,0.36667,0.16074,0.43333,0.3125,-0.24283,0.25477,0.42857,0.3125,0.13572,-0.14286,0.54506,<undefined>,-0.18421,0.8,0.090686
S17,super,F15,famous,A,24,1281,TRUE,s013,-0.23607,-0.078947,-0.012771,-0.16615,0.13609,-0.23155,-0.17518,-0.16615,0.057147,-0.16938,-0.12706,-0.18421,<undefined>,-0.23684,-0.28943
S90,super,F15,famous,A,41,680,TRUE,s014,0.5,0.16074,0.5,0.4375,-0.24283,0.33333,0.57143,0.4375,0.17233,-0.12194,0.57692,0.8,-0.23684,<undefined>,0.15217
S91,super,F15,famous,A,65,1272,TRUE,s015,0.22485,0.15217,0.34783,0.36957,-0.21739,0.45652,0.32609,0.36957,-0.083227,0.10154,0.30435,0.090686,-0.28943,0.15217,<undefined>
S01,super,F15,famous,B,111,1419,TRUE,s001,<undefined>,0.034483,0.034483,-0.27586,-0.12069,0.25862,0.17241,0.27586,0.12069,-0.31229,0,0.17241,0.086207,-0.051724,-0.24332
S02,super,F15,famous,B,22,809,TRUE,s002,0.034483,<undefined>,1,-0.031863,0.11538,0.46875,0.38462,0.53333,0.39108,-0.47855,0.33409,0.69231,0.39286,0.42308,-0.1973
S03,super,F15,famous,B,133,798,TRUE,s003,0.034483,1,<undefined>,-0.031863,0.11538,0.46875,0.38462,0.53333,0.39108,-0.47855,0.33409,0.69231,0.39286,0.42308,-0.1973
S04,super,F15,famous,B,139,611,TRUE,s004,-0.27586,-0.031863,-0.031863,<undefined>,-0.22964,0.0053617,-0.30769,-0.094281,-0.28125,-0.525,-0.33955,-0.031863,-0.15406,0.038462,-0.40625
S07,super,F15,famous,B,79,829,TRUE,s005,-0.12069,0.11538,0.11538,-0.22964,<undefined>,0.1875,0.11538,0.23333,0.0625,-0.27071,0.006599,0.34615,0.14286,0.2643,-0.22855
S09,super,F15,famous,B,46,934,TRUE,s006,0.25862,0.46875,0.46875,0.0053617,0.1875,<undefined>,0.3652,0.78125,0.5,-0.38995,0.29197,0.71875,0.5625,0.3125,0.017005
S10,super,F15,famous,B,146,605,TRUE,s007,0.17241,0.38462,0.38462,-0.30769,0.11538,0.3652,<undefined>,0.51716,0.46875,-0.19069,0.42968,0.56486,0.36327,0.42308,0.03125
S11,super,F15,famous,B,156,728,TRUE,s008,0.27586,0.53333,0.53333,-0.094281,0.23333,0.78125,0.51716,<undefined>,0.59375,-0.35282,0.34477,0.8,0.63333,0.36667,-0.076745
S12,super,F15,famous,B,76,780,TRUE,s009,0.12069,0.39108,0.39108,-0.28125,0.0625,0.5,0.46875,0.59375,<undefined>,-0.38995,0.47947,0.53125,0.3125,0.3125,-0.25444
S13,super,F15,famous,B,68,999,TRUE,s010,-0.31229,-0.47855,-0.47855,-0.525,-0.27071,-0.38995,-0.19069,-0.35282,-0.38995,<undefined>,-0.2614,-0.3614,-0.27426,-0.43284,0.16716
S14,super,F15,famous,B,20,776,TRUE,s011,0,0.33409,0.33409,-0.33955,0.006599,0.29197,0.42968,0.34477,0.47947,-0.2614,<undefined>,0.47474,0.36327,0.26923,-0.20803
S15,super,F15,famous,B,53,776,TRUE,s012,0.17241,0.69231,0.69231,-0.031863,0.34615,0.71875,0.56486,0.8,0.53125,-0.3614,0.47474,<undefined>,0.67857,0.5,-0.050857
S17,super,F15,famous,B,120,930,TRUE,s013,0.086207,0.39286,0.39286,-0.15406,0.14286,0.5625,0.36327,0.63333,0.3125,-0.27426,0.36327,0.67857,<undefined>,0.42857,-0.19194
S90,super,F15,famous,B,121,674,TRUE,s014,-0.051724,0.42308,0.42308,0.038462,0.2643,0.3125,0.42308,0.36667,0.3125,-0.43284,0.26923,0.5,0.42857,<undefined>,-0.14017
S91,super,F15,famous,B,6,909,TRUE,s015,-0.24332,-0.1973,-0.1973,-0.40625,-0.22855,0.017005,0.03125,-0.076745,-0.25444,0.16716,-0.20803,-0.050857,-0.19194,-0.14017,<undefined>
S01,super,F15,famous,C,78,2454,TRUE,s001,<undefined>,-0.23,-0.04,-0.27828,-0.38,-0.27657,-0.14,0.13,-0.2,-0.08598,-0.13142,-0.10828,<undefined>,-0.27657,-0.08
S02,super,F15,famous,C,74,547,TRUE,s002,-0.23,<undefined>,0.20358,-0.25523,-0.19608,-0.027369,0.4036,0.01634,0.42469,-0.17073,0.10337,0.27451,<undefined>,0.22263,0.27451
S03,super,F15,famous,C,55,904,TRUE,s003,-0.04,0.20358,<undefined>,0.00091991,-0.22855,0.0062816,0.625,0.39321,0.34911,-0.060976,0.51009,0.66161,<undefined>,0.22411,0.8125
S04,super,F15,famous,C,9,856,TRUE,s004,-0.27828,-0.25523,0.00091991,<undefined>,0.033333,0.23333,-0.26569,-0.32038,-0.18284,-0.073171,-0.21511,-0.25425,<undefined>,-0.11618,0.028595
S07,super,F15,famous,C,38,748,TRUE,s005,-0.38,-0.19608,-0.22855,0.033333,<undefined>,0.25,-0.2214,-0.3408,-0.024264,-0.13415,-0.30334,-0.2612,<undefined>,-0.31904,-0.2612
S09,super,F15,famous,C,150,713,TRUE,s006,-0.27657,-0.027369,0.0062816,0.23333,0.25,<undefined>,0.17504,-0.11426,0.2786,-0.085366,-0.092416,0.078608,<undefined>,-0.11785,0.036766
S10,super,F15,famous,C,117,551,TRUE,s007,-0.14,0.4036,0.625,-0.26569,-0.2214,0.17504,<undefined>,0.35714,0.63215,-0.13415,0.39245,0.78571,<undefined>,0.33333,0.6847
S11,super,F15,famous,C,7,1011,TRUE,s008,0.13,0.01634,0.39321,-0.32038,-0.3408,-0.11426,0.35714,<undefined>,0.14694,-0.044596,0.24288,0.40476,<undefined>,-0.02381,0.29797
S12,super,F15,famous,C,118,562,TRUE,s009,-0.2,0.42469,0.34911,-0.18284,-0.024264,0.2786,0.63215,0.14694,<undefined>,-0.18293,0.29916,0.47041,<undefined>,0.33333,0.47041
S13,super,F15,famous,C,36,2040,TRUE,s010,-0.08598,-0.17073,-0.060976,-0.073171,-0.13415,-0.085366,-0.13415,-0.044596,-0.18293,<undefined>,-0.04878,-0.13415,<undefined>,-0.23171,-0.10976
S14,super,F15,famous,C,12,966,TRUE,s011,-0.13142,0.10337,0.51009,-0.21511,-0.30334,-0.092416,0.39245,0.24288,0.29916,-0.04878,<undefined>,0.40254,<undefined>,0.15715,0.53446
S15,super,F15,famous,C,77,988,TRUE,s012,-0.10828,0.27451,0.66161,-0.25425,-0.2612,0.078608,0.78571,0.40476,0.47041,-0.13415,0.40254,<undefined>,<undefined>,0.35714,0.69695
S17,super,F15,famous,C,117,NaN,<undefined>,s013,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
