subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
D92,devprop,F01,famous,A,148,1221,TRUE,s011,cAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcCcCcCcC,x,x,x,x,bBbBbBdAdAdAdAdAdAeBeBeBeBeBeBcAcAcAcAcAcBcBcB,bBcAcAdBdBdBdBdBdBeBeBeBeBeBeBdAcAcAcAcAcAcAcAcAcAeBeBeBeBeBeBcCcCcCcCcCdAdAdAdAdAdAdAdAeBeBeBeBeBeBeBeBeBdAdAdAcAcAcAcAcAcAcAcAcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBdBdBdBbBbB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcBcBcBcBcBcBcBcBcBcBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcBcBcBcBdB,x,cAcAcAeBeBeBeBeBeBeBeBeBeBcAcAcA,dBdBdBdBdBdBdBdBdBdAfBeBfBfBfBfBfBfBdAdAdAdAdAdAdBdBdCdCdCdCdCdCdCdCfBfBfBfBfBfBfBfBfBfBfBfBdBdB,x,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcAcA,cCcCcCcCcCdBdBeBeBeBeBeBcCcCcCcCcCcAcAcAcAcAcAcAcAcAcAcCcCcC,dAdAdAdAcAcAcAcCcCcCcCcCdBdBdBdBdBcBcBcBcAcAcAcAcAcCcCcCcCcCcCcAcAcAcA,bBbBbBdBdBdAdAdAeBeBeBeBeBdAdAdAdAdAdBdBdBdBdBdAdAdAdAdAdAdAdAdAeBeBeBeBeBeBdBdBdBdBdCdCdCdBdBdBdBdAdAdA
D93,devprop,F01,famous,A,81,1038,TRUE,s012,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcAcA,x,x,x,x,bBbBbBdAdAdAdAdAdAeBeBeBeBeBeBcAcAcAcAcAcBcBcB,bBcAcAdBdBdBdBdBdBeBeBeBeBeBeBdAcAcAcAcAcAcAcAcAcAeBeBeBeBeBeBcCcCcCcCcCdAdAdAdAdAdAdAdAeBeBeBeBeBeBeBeBeBdAdAdAcAcAcAcAcAcAcAcAcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBdBdBdBbBbB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcBcBcBcBcBcBcBcBcBcBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcBcBcBcBdB,x,cAcAcAeBeBeBeBeBeBeBeBeBeBcAcAcA,dBdBdBdBdBdBdBdBdBdAfBeBfBfBfBfBfBfBdAdAdAdAdAdAdBdBdCdCdCdCdCdCdCdCfBfBfBfBfBfBfBfBfBfBfBfBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcCcCcCcC,x,cCcCcCcCcCdBdBeBeBeBeBeBcCcCcCcCcCcAcAcAcAcAcAcAcAcAcAcCcCcC,dAdAdAdAcAcAcAcCcCcCcCcCdBdBdBdBdBcBcBcBcAcAcAcAcAcCcCcCcCcCcCcAcAcAcA,bBbBbBdBdBdAdAdAeBeBeBeBeBdAdAdAdAdAdBdBdBdBdBdAdAdAdAdAdAdAdAdAeBeBeBeBeBeBdBdBdBdBdCdCdCdBdBdBdBdAdAdA
D94,devprop,F01,famous,A,106,1602,TRUE,s013,cCcCcCcCcCdBdBeBeBeBeBeBcCcCcCcCcCcAcAcAcAcAcAcAcAcAcAcCcCcC,x,x,x,x,bBbBbBdAdAdAdAdAdAeBeBeBeBeBeBcAcAcAcAcAcBcBcB,bBcAcAdBdBdBdBdBdBeBeBeBeBeBeBdAcAcAcAcAcAcAcAcAcAeBeBeBeBeBeBcCcCcCcCcCdAdAdAdAdAdAdAdAeBeBeBeBeBeBeBeBeBdAdAdAcAcAcAcAcAcAcAcAcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBdBdBdBbBbB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcBcBcBcBcBcBcBcBcBcBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcBcBcBcBdB,x,cAcAcAeBeBeBeBeBeBeBeBeBeBcAcAcA,dBdBdBdBdBdBdBdBdBdAfBeBfBfBfBfBfBfBdAdAdAdAdAdAdBdBdCdCdCdCdCdCdCdCfBfBfBfBfBfBfBfBfBfBfBfBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcAcA,x,dAdAdAdAcAcAcAcCcCcCcCcCdBdBdBdBdBcBcBcBcAcAcAcAcAcCcCcCcCcCcCcAcAcAcA,bBbBbBdBdBdAdAdAeBeBeBeBeBdAdAdAdAdAdBdBdBdBdBdAdAdAdAdAdAdAdAdAeBeBeBeBeBeBdBdBdBdBdCdCdCdBdBdBdBdAdAdA
D95,devprop,F01,famous,A,138,1732,TRUE,s014,dAdAdAdAcAcAcAcCcCcCcCcCdBdBdBdBdBcBcBcBcAcAcAcAcAcCcCcCcCcCcCcAcAcAcA,x,x,x,x,bBbBbBdAdAdAdAdAdAeBeBeBeBeBeBcAcAcAcAcAcBcBcB,bBcAcAdBdBdBdBdBdBeBeBeBeBeBeBdAcAcAcAcAcAcAcAcAcAeBeBeBeBeBeBcCcCcCcCcCdAdAdAdAdAdAdAdAeBeBeBeBeBeBeBeBeBdAdAdAcAcAcAcAcAcAcAcAcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBdBdBdBbBbB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcBcBcBcBcBcBcBcBcBcBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcBcBcBcBdB,x,cAcAcAeBeBeBeBeBeBeBeBeBeBcAcAcA,dBdBdBdBdBdBdBdBdBdAfBeBfBfBfBfBfBfBdAdAdAdAdAdAdBdBdCdCdCdCdCdCdCdCfBfBfBfBfBfBfBfBfBfBfBfBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcAcA,cCcCcCcCcCdBdBeBeBeBeBeBcCcCcCcCcCcAcAcAcAcAcAcAcAcAcAcCcCcC,x,bBbBbBdBdBdAdAdAeBeBeBeBeBdAdAdAdAdAdBdBdBdBdBdAdAdAdAdAdAdAdAdAeBeBeBeBeBeBdBdBdBdBdCdCdCdBdBdBdBdAdAdA
D96,devprop,F01,famous,A,42,2774,TRUE,s015,bBbBbBdBdBdAdAdAeBeBeBeBeBdAdAdAdAdAdBdBdBdBdBdAdAdAdAdAdAdAdAdAeBeBeBeBeBeBdBdBdBdBdCdCdCdBdBdBdBdAdAdA,x,x,x,x,bBbBbBdAdAdAdAdAdAeBeBeBeBeBeBcAcAcAcAcAcBcBcB,bBcAcAdBdBdBdBdBdBeBeBeBeBeBeBdAcAcAcAcAcAcAcAcAcAeBeBeBeBeBeBcCcCcCcCcCdAdAdAdAdAdAdAdAeBeBeBeBeBeBeBeBeBdAdAdAcAcAcAcAcAcAcAcAcBcBcBcBcBcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBeBdBdBdBbBbB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcBcBcBcBcBcBcBcBcBcBcBcBcBcBcBdBdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcBcBcBcBdB,x,cAcAcAeBeBeBeBeBeBeBeBeBeBcAcAcA,dBdBdBdBdBdBdBdBdBdAfBeBfBfBfBfBfBfBdAdAdAdAdAdAdBdBdCdCdCdCdCdCdCdCfBfBfBfBfBfBfBfBfBfBfBfBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcCcCcCcC,bBcAcAcAcAcAcAcAcAcAcAcAcAcAcAcAcA,cCcCcCcCcCdBdBeBeBeBeBeBcCcCcCcCcCcAcAcAcAcAcAcAcAcAcAcCcCcC,dAdAdAdAcAcAcAcCcCcCcCcCdBdBdBdBdBcBcBcBcAcAcAcAcAcCcCcCcCcCcCcAcAcAcA,x
D06,devprop,F01,famous,B,23,5236,TRUE,s001,dBdBdBdBdBdBdBdBdBcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAbBaBaBaBaBaBaBaBbBcBcBcBcBcBcBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,x,cCcCbBcBcBcBcBcAdAdAdAdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBdBeBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCcAcBcAcAcAbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,x,x,dBdBdBdBdBcBcBcBcBcBcBeBeBeBeBeBeBeBcBcBcBcBcBcCcCcCcC,dBdBdBdBdBeBeBeBeBeBcBcBcBcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAdAdAeBeBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAbBbBbBbBbBbBaBcBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBdBdBdBdBeBcBcBcBcBcBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBcBcBcBcBcCcCcCcCcCcAcAcAcAcAcAcA,x,fBfBfBfBeBeBeBeBeBeBdBdBdBdBdBdB,cCdCdCdCdCdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdCdCdCdCdCcCcCcCcCfB,x,cAcAcAcAcAcAcAcAcAcAdAcAcAcAcAcAcAcAcAcAcAcAdBdA,cAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBeBeBeBeBeBbBcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAbBbBbBbBbBbBbBbBcCdCdCdCdCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAdCdCdCdCeBeBeBeB,cAcAcAdBcAcBcCcCcCcCdBdBcCcCcCdBdBdBdBdBdBdBdBcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcC,cAcAcAcAcAcAeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBcAdAcAcAcAcAcCcCcCeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdCeBeBeBcAcAcAcAcAcAcAcAcAcAdBdBdBdBeBeBeB
D08,devprop,F01,famous,B,10,5390,TRUE,s002,cCcCbBcBcBcBcBcAdAdAdAdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBdBeBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCcAcBcAcAcAbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAbBaBaBaBaBaBaBaBbBcBcBcBcBcBcBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,x,x,x,dBdBdBdBdBcBcBcBcBcBcBeBeBeBeBeBeBeBcBcBcBcBcBcCcCcCcC,dBdBdBdBdBeBeBeBeBeBcBcBcBcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAdAdAeBeBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAbBbBbBbBbBbBaBcBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBdBdBdBdBeBcBcBcBcBcBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBcBcBcBcBcCcCcCcCcCcAcAcAcAcAcAcA,x,fBfBfBfBeBeBeBeBeBeBdBdBdBdBdBdB,cCdCdCdCdCdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdCdCdCdCdCcCcCcCcCfB,x,cAcAcAcAcAcAcAcAcAcAdAcAcAcAcAcAcAcAcAcAcAcAdBdA,cAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBeBeBeBeBeBbBcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAbBbBbBbBbBbBbBbBcCdCdCdCdCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAdCdCdCdCeBeBeBeB,cAcAcAdBcAcBcCcCcCcCdBdBcCcCcCdBdBdBdBdBdBdBdBcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcC,cAcAcAcAcAcAeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBcAdAcAcAcAcAcCcCcCeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdCeBeBeBcAcAcAcAcAcAcAcAcAcAdBdBdBdBeBeBeB
D13,devprop,F01,famous,B,24,2546,FALSE,s003,x,dBdBdBdBdBdBdBdBdBcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAbBaBaBaBaBaBaBaBbBcBcBcBcBcBcBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,cCcCbBcBcBcBcBcAdAdAdAdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBdBeBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCcAcBcAcAcAbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,x,x,dBdBdBdBdBcBcBcBcBcBcBeBeBeBeBeBeBeBcBcBcBcBcBcCcCcCcC,dBdBdBdBdBeBeBeBeBeBcBcBcBcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAdAdAeBeBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAbBbBbBbBbBbBaBcBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBdBdBdBdBeBcBcBcBcBcBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBcBcBcBcBcCcCcCcCcCcAcAcAcAcAcAcA,x,fBfBfBfBeBeBeBeBeBeBdBdBdBdBdBdB,cCdCdCdCdCdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdCdCdCdCdCcCcCcCcCfB,x,cAcAcAcAcAcAcAcAcAcAdAcAcAcAcAcAcAcAcAcAcAcAdBdA,cAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBeBeBeBeBeBbBcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAbBbBbBbBbBbBbBbBcCdCdCdCdCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAdCdCdCdCeBeBeBeB,cAcAcAdBcAcBcCcCcCcCdBdBcCcCcCdBdBdBdBdBdBdBdBcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcC,cAcAcAcAcAcAeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBcAdAcAcAcAcAcCcCcCeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdCeBeBeBcAcAcAcAcAcAcAcAcAcAdBdBdBdBeBeBeB
D14,devprop,F01,famous,B,140,1047,FALSE,s004,x,dBdBdBdBdBdBdBdBdBcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAbBaBaBaBaBaBaBaBbBcBcBcBcBcBcBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,cCcCbBcBcBcBcBcAdAdAdAdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBdBeBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCcAcBcAcAcAbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,x,x,dBdBdBdBdBcBcBcBcBcBcBeBeBeBeBeBeBeBcBcBcBcBcBcCcCcCcC,dBdBdBdBdBeBeBeBeBeBcBcBcBcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAdAdAeBeBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAbBbBbBbBbBbBaBcBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBdBdBdBdBeBcBcBcBcBcBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBcBcBcBcBcCcCcCcCcCcAcAcAcAcAcAcA,x,fBfBfBfBeBeBeBeBeBeBdBdBdBdBdBdB,cCdCdCdCdCdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdCdCdCdCdCcCcCcCcCfB,x,cAcAcAcAcAcAcAcAcAcAdAcAcAcAcAcAcAcAcAcAcAcAdBdA,cAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBeBeBeBeBeBbBcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAbBbBbBbBbBbBbBbBcCdCdCdCdCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAdCdCdCdCeBeBeBeB,cAcAcAdBcAcBcCcCcCcCdBdBcCcCcCdBdBdBdBdBdBdBdBcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcC,cAcAcAcAcAcAeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBcAdAcAcAcAcAcCcCcCeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdCeBeBeBcAcAcAcAcAcAcAcAcAcAdBdBdBdBeBeBeB
D15,devprop,F01,famous,B,105,1564,TRUE,s005,dBdBdBdBdBcBcBcBcBcBcBeBeBeBeBeBeBeBcBcBcBcBcBcCcCcCcC,dBdBdBdBdBdBdBdBdBcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAbBaBaBaBaBaBaBaBbBcBcBcBcBcBcBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,cCcCbBcBcBcBcBcAdAdAdAdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBdBeBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCcAcBcAcAcAbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,x,x,x,dBdBdBdBdBeBeBeBeBeBcBcBcBcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAdAdAeBeBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAbBbBbBbBbBbBaBcBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBdBdBdBdBeBcBcBcBcBcBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBcBcBcBcBcCcCcCcCcCcAcAcAcAcAcAcA,x,fBfBfBfBeBeBeBeBeBeBdBdBdBdBdBdB,cCdCdCdCdCdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdCdCdCdCdCcCcCcCcCfB,x,cAcAcAcAcAcAcAcAcAcAdAcAcAcAcAcAcAcAcAcAcAcAdBdA,cAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBeBeBeBeBeBbBcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAbBbBbBbBbBbBbBbBcCdCdCdCdCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAdCdCdCdCeBeBeBeB,cAcAcAdBcAcBcCcCcCcCdBdBcCcCcCdBdBdBdBdBdBdBdBcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcC,cAcAcAcAcAcAeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBcAdAcAcAcAcAcCcCcCeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdCeBeBeBcAcAcAcAcAcAcAcAcAcAdBdBdBdBeBeBeB
D16,devprop,F01,famous,B,152,9218,TRUE,s006,dBdBdBdBdBeBeBeBeBeBcBcBcBcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdBdBcAdAdAeBeBdBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcAbBbBbBbBbBbBaBcBdBdBdBdBdBeBeBeBeBeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcAcAcAcAcAcAdBdBdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBcAcAcAcAcAcAcAcAcAcAcAcAcAbBaBaBaBaBaBaBaBbBcBcBcBcBcBcBcCcCcCcCcCcCcCdBdBdBdBdBdBdBdBdB,cCcCbBcBcBcBcBcAdAdAdAdAdAdAdAdAdAdAdAdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBdBeBdBdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCdCcAcBcAcAcAbBbBbBbBbBbBbBbBdBdBdBdBdBdBdBdBdBdB,x,x,dBdBdBdBdBcBcBcBcBcBcBeBeBeBeBeBeBeBcBcBcBcBcBcCcCcCcC,x,dBdBdBdBdBcBcBcBcBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBdBdBdBdBeBcBcBcBcBcBcCcCcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCdBdBdBdBdBdBdBcBcBcBcBcCcCcCcCcCcAcAcAcAcAcAcA,x,fBfBfBfBeBeBeBeBeBeBdBdBdBdBdBdB,cCdCdCdCdCdBdBdBdBdBdBeBeBeBeBeBeBdBdBdBdBdCdCdCdCdCcCcCcCcCfB,x,cAcAcAcAcAcAcAcAcAcAdAcAcAcAcAcAcAcAcAcAcAcAdBdA,cAcAcAcCcCcCcCcCcCcCcCcCcCdBdBdBdBeBeBeBeBeBeBbBcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAbBbBbBbBbBbBbBbBcCdCdCdCdCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcAdCdCdCdCeBeBeBeB,cAcAcAdBcAcBcCcCcCcCdBdBcCcCcCdBdBdBdBdBdBdBdBcCcCcCcCcCcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcAcAcAcAcAcCcCcCcCcCcCcCcCcCcCcC,cAcAcAcAcAcAeBeBeBeBeBdBdBdBdBdBdBdBdBdBdBdBcAdAcAcAcAcAcCcCcCeBeBeBeBeBeBdCdCdCdCdCdCdCdCdCdCdCeBeBeBcAcAcAcAcAcAcAcAcAcAdBdBdBdBeBeBeB
