subj,ability,face,fame,angle,trial,rt,acc,sq,iaseq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015
S03,super,N12,novel,A,103,1177,TRUE,s003,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,x,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S04,super,N12,novel,A,100,1386,TRUE,s004,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,x,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S07,super,N12,novel,A,82,734,TRUE,s005,bBbBcAcAcBcBdBcCcCcCcC,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,x,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S09,super,N12,novel,A,122,820,TRUE,s006,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,x,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S10,super,N12,novel,A,41,680,TRUE,s007,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S11,super,N12,novel,A,6,1083,TRUE,s008,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,x,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S12,super,N12,novel,A,94,593,TRUE,s009,cCcCdBdBdBcCdBcCcCcCcCcC,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S13,super,N12,novel,A,22,4926,TRUE,s010,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,x,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S14,super,N12,novel,A,40,680,TRUE,s011,eBeBeBdBdBdBdBdBdBdBcCcCcC,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,x,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S15,super,N12,novel,A,44,950,TRUE,s012,cBcBcBcBcBcBcBdBdBdBdBdBdB,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,x,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S17,super,N12,novel,A,79,1171,TRUE,s013,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,x,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S90,super,N12,novel,A,56,938,TRUE,s014,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,x,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA
S91,super,N12,novel,A,5,988,TRUE,s015,cAcAcAcAcAcAcAcAcCcCdBdBcCcCcAdBcA,dBdCdCdCdBdBdBdBdBdBdBdBdBdBdBdBdBdBdCdCdCdCdCdCdC,cAcAcAdBdBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCcCcCcCcCdBdBdBdBdB,cAcAcAcAdBdBdBdBdBdBdBdBdBdBdBdBdBdBeBeBeB,cAcAcAcAdBdBdBdBdBcCcCcCcCcCdBdBdBdBdBdBdBdBdBcCcC,bBbBcAcAcBcBdBcCcCcCcC,cBcBcBcBcBcBcBcBcBdBdBdBdBdB,cCcCcCcCdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cCcCdBdBdBcCdBcCcCcCcCcC,cBcBcBcAcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcAcCcCcCcCcCcCeBeBeBeBeBeBcAcAcAcAcAcAcAcCcCcCcCcCcCcCaBaBaBaBaBaBaBcAcAcAcAcAcAcAcCcCcCcCdBdBdBdBdBcAcAcAcAcAcAcAcCcCcCcCcCcCcCcCeBeBeBeBeBeBeBcAcAcAcAcAcAcA,eBeBeBdBdBdBdBdBdBdBcCcCcC,cBcBcBcBcBcBcBdBdBdBdBdBdB,cAcAcAdCdCdCdCdCdCdBdBdBdBdCdCdCdCdC,dBdBdBdBdBdBdBdBdBdBdBeBeBdB,x
S01,super,N12,novel,B,98,1323,TRUE,s001,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcA,x,dAdAeBdBdBdBdBdBdBdBdBdBcCcCcCcCcC,eBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBdBdBdBdBdBdBcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcC,dAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCeBeBeBeBeB,cBdBdBdBdBdBcBdBdBcAcCcCcCcCcCcCcAcAcAcAcCcCcCcCcCcAcAcAcAcA,dBdBdBcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcBcBcBcBcBcBcAcAcAdAdAdAdAdAdBcAcAcAcAcB,dBdBdBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCeBeBeBeBeB,dBdBdBdBdBeBeBdBdBdBdBdBdBeBeBeB,dBdBdBdBdBdBcBcBcBcBcBcCcCcCcCcCcCeBeBeBeBcB
S02,super,N12,novel,B,32,846,TRUE,s002,dAdAeBdBdBdBdBdBdBdBdBdBcCcCcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcA,x,eBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBdBdBdBdBdBdBcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcC,dAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCeBeBeBeBeB,cBdBdBdBdBdBcBdBdBcAcCcCcCcCcCcCcAcAcAcAcCcCcCcCcCcAcAcAcAcA,dBdBdBcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcBcBcBcBcBcBcAcAcAdAdAdAdAdAdBcAcAcAcAcB,dBdBdBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCeBeBeBeBeB,dBdBdBdBdBeBeBdBdBdBdBdBdBeBeBeB,dBdBdBdBdBdBcBcBcBcBcBcCcCcCcCcCcCeBeBeBeBcB
S03,super,N12,novel,B,54,1373,TRUE,s003,eBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcA,dAdAeBdBdBdBdBdBdBdBdBdBcCcCcCcCcC,x,eBeBeBeBeBdBdBdBdBdBdBcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcC,dAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCeBeBeBeBeB,cBdBdBdBdBdBcBdBdBcAcCcCcCcCcCcCcAcAcAcAcCcCcCcCcCcAcAcAcAcA,dBdBdBcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcBcBcBcBcBcBcAcAcAdAdAdAdAdAdBcAcAcAcAcB,dBdBdBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCeBeBeBeBeB,dBdBdBdBdBeBeBdBdBdBdBdBdBeBeBeB,dBdBdBdBdBdBcBcBcBcBcBcCcCcCcCcCcCeBeBeBeBcB
S04,super,N12,novel,B,53,903,TRUE,s004,eBeBeBeBeBdBdBdBdBdBdBcCcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcA,dAdAeBdBdBdBdBdBdBdBdBdBcCcCcCcCcC,eBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,x,cBcBcBcBcBcBcCcCcCcCcCcC,dAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCeBeBeBeBeB,cBdBdBdBdBdBcBdBdBcAcCcCcCcCcCcCcAcAcAcAcCcCcCcCcCcAcAcAcAcA,dBdBdBcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcBcBcBcBcBcBcAcAcAdAdAdAdAdAdBcAcAcAcAcB,dBdBdBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCeBeBeBeBeB,dBdBdBdBdBeBeBdBdBdBdBdBdBeBeBeB,dBdBdBdBdBdBcBcBcBcBcBcCcCcCcCcCcCeBeBeBeBcB
S07,super,N12,novel,B,27,853,TRUE,s005,cBcBcBcBcBcBcCcCcCcCcCcC,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcA,dAdAeBdBdBdBdBdBdBdBdBdBcCcCcCcCcC,eBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBdBdBdBdBdBdBcCcCcCcC,x,dAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,cBcBcBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCeBeBeBeBeB,cBdBdBdBdBdBcBdBdBcAcCcCcCcCcCcCcAcAcAcAcCcCcCcCcCcAcAcAcAcA,dBdBdBcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcBcBcBcBcBcBcAcAcAdAdAdAdAdAdBcAcAcAcAcB,dBdBdBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCeBeBeBeBeB,dBdBdBdBdBeBeBdBdBdBdBdBdBeBeBeB,dBdBdBdBdBdBcBcBcBcBcBcCcCcCcCcCcCeBeBeBeBcB
S09,super,N12,novel,B,104,954,TRUE,s006,dAdAdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBcBcBcBcBcA,dAdAeBdBdBdBdBdBdBdBdBdBcCcCcCcCcC,eBeBeBeBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdBdB,eBeBeBeBeBdBdBdBdBdBdBcCcCcCcC,cBcBcBcBcBcBcCcCcCcCcCcC,x,cBcBcBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBdBdBdBdBdBdBcCcCcCcCcCcCcCeBeBeBeBeB,cBdBdBdBdBdBcBdBdBcAcCcCcCcCcCcCcAcAcAcAcCcCcCcCcCcAcAcAcAcA,dBdBdBcAcAcAcCcCcCcCdBdBdBdBcAcAcAcAcAcBcBcBcBcBcBcAcAcAdAdAdAdAdAdBcAcAcAcAcB,dBdBdBdBdBdBdBdBdBdBcAcAcA,dBdBdBdBdBdBdBdBdBdBdBdBdBdB,dBdBdBcCcCcCcCcCcAcAcAcAcAcCcCcCcCeBeBeBeBeB,dBdBdBdBdBeBeBdBdBdBdBdBdBeBeBeB,dBdBdBdBdBdBcBcBcBcBcBcCcCcCcCcCcCeBeBeBeBcB
