fame,ability,face,subj,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060
famous,super,F07,S01,C,87,1129,TRUE,s003,<undefined>,<undefined>,<undefined>,<undefined>,0.037868,0.175,<undefined>,0.425,0.18947,0.625,<undefined>,0.35,-0.24497,-0.12426,<undefined>,0.058579,-0.019975,0.3,<undefined>,0.175,0.037868,0.11716,<undefined>,0.25,0.55,0.40858,<undefined>,0.15,-0.052817,0.925,<undefined>,0.625,<undefined>,<undefined>,<undefined>,-0.035355,-0.22917,-0.12543,<undefined>,-0.14103,0.40429,0.55858,<undefined>,0.20858,0.27929,0.13358,<undefined>,0.475,-0.28225,-0.26066,<undefined>,-0.28995,0.125,0.14216,<undefined>,0.3,-0.24853,-0.35208,<undefined>,-0.32782
famous,super,F07,S01,D,14,856,TRUE,s004,<undefined>,<undefined>,<undefined>,<undefined>,0.097631,0.25,0.25,<undefined>,0.29753,0.63889,0.63889,<undefined>,-0.059504,0.14365,-0.23094,<undefined>,0.21351,0.25477,0.15795,<undefined>,0.074619,0.18573,0.52778,<undefined>,0.61111,0.47699,0.16667,<undefined>,0.18047,0.61429,0.5,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.15842,-0.12234,-0.18464,<undefined>,0.50477,0.55556,0.63889,<undefined>,0.33333,0.20398,0.58333,<undefined>,-0.12627,-0.063452,-0.33252,<undefined>,0.15625,0.14842,0.029289,<undefined>,-0.37782,-0.19853,0.14964,<undefined>
famous,super,F07,S02,A,124,552,TRUE,s005,<undefined>,0.1,0.037868,0.097631,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.21716,0.21716,0.1847,<undefined>,0.11327,0.42308,0.25,<undefined>,0.25,0.38235,0.17364,<undefined>,0.66667,0.13279,0.5,<undefined>,0.47041,0.4375,0.5143,<undefined>,0.066177,0.17233,0.21716,<undefined>,<undefined>,<undefined>,-0.2,<undefined>,-0.065217,-0.16031,-0.10355,<undefined>,0.17233,0.15715,0.33333,<undefined>,0.26923,0.32749,0.32749,<undefined>,-0.30474,-0.1,-0.35355,<undefined>,0.067648,-0.085355,0.44083,<undefined>,-0.22071,0.23684,0.073223
famous,super,F07,S02,B,103,780,TRUE,s006,0.11364,<undefined>,0.175,0.25,<undefined>,<undefined>,<undefined>,<undefined>,0.043478,<undefined>,0.4,0.67857,-0.035714,<undefined>,-0.076923,0.65385,0.066667,<undefined>,0.058824,0.076923,-0.10714,<undefined>,0.29412,0.40441,0.46429,<undefined>,0.21875,0.11538,0.16692,<undefined>,0.46875,0.4,<undefined>,<undefined>,<undefined>,-0.097855,-0.27986,<undefined>,-0.11111,-0.1875,0.53846,<undefined>,0.29412,0.46814,0.32143,<undefined>,0.53846,0.53846,-0.23314,<undefined>,-0.14951,-0.28569,0.015625,<undefined>,-0.0875,0.32143,-0.275,<undefined>,-0.10526,-0.40625
famous,super,F07,S02,C,89,634,TRUE,s007,0.11364,0.175,<undefined>,0.25,<undefined>,<undefined>,<undefined>,<undefined>,0.086957,0.4,<undefined>,0.46429,-0.14181,-0.094888,<undefined>,0.26923,0.1286,0.34375,<undefined>,0.30769,0.26226,0.44947,<undefined>,0.5,0.46429,0.54797,<undefined>,0.34615,-0.14886,0.21053,<undefined>,0.4,<undefined>,<undefined>,<undefined>,-0.1875,-0.33634,-0.15153,<undefined>,-0.23928,0.53846,0.34375,<undefined>,0.5,0.60714,0.30769,<undefined>,0.53846,-0.30627,-0.35553,<undefined>,-0.36336,-0.023208,0.2,<undefined>,0.39286,-0.27855,-0.38211,<undefined>,-0.30086
famous,super,F07,S02,D,5,705,TRUE,s008,0.29545,0.425,0.425,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.068947,0.73333,0.73333,<undefined>,0.028595,0.05621,0.011438,<undefined>,0.11716,0.28125,0.30421,<undefined>,0.23333,0.3781,0.52941,<undefined>,0.7,0.7,0.65625,<undefined>,-0.065402,0.47368,0.53125,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.35517,-0.15899,-0.17248,<undefined>,0.6,0.59375,0.64706,<undefined>,0.44477,0.4781,0.66667,<undefined>,-0.23598,-0.36901,-0.24379,<undefined>,0.015625,0.22288,0.0125,<undefined>,-0.15784,-0.39069,0.15789,<undefined>
famous,super,F07,S03,A,6,1284,TRUE,s009,<undefined>,0.4205,0.18947,0.29753,<undefined>,0.043478,0.086957,0.068947,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.19565,-0.36584,0.065217,<undefined>,-0.065217,-0.061488,-0.043478,<undefined>,-0.014279,0.10188,0.065217,<undefined>,0.11616,-0.1087,-0.021739,<undefined>,0.18574,0.22858,0.17082,<undefined>,<undefined>,<undefined>,0.32714,<undefined>,-0.024189,0.25399,0.11846,<undefined>,0.23604,0.15281,0.19565,<undefined>,0.050938,0.16336,0.16336,<undefined>,0.22112,-0.072037,0.30808,<undefined>,0.21739,-0.097119,0.021739,<undefined>,-0.18382,-0.17391,-0.27824
famous,super,F07,S03,B,42,870,TRUE,s010,0.47727,<undefined>,0.625,0.63889,0.21716,<undefined>,0.4,0.73333,<undefined>,<undefined>,<undefined>,<undefined>,-0.15997,<undefined>,-0.17712,0.24477,0.14003,<undefined>,0.3244,0.4,0.21716,<undefined>,0.70588,0.5,0.9,<undefined>,0.40625,0.36667,-0.047342,<undefined>,0.78125,1,<undefined>,<undefined>,<undefined>,-0.0875,-0.24866,<undefined>,-0.085693,-0.1589,0.70572,<undefined>,0.82353,0.44477,0.53905,<undefined>,0.8,0.8,-0.29941,<undefined>,-0.22091,-0.2428,0.046875,<undefined>,0.0625,0.56667,-0.26997,<undefined>,0.26316,-0.29013
famous,super,F07,S03,C,73,864,TRUE,s011,0.47727,0.40429,<undefined>,0.63889,0.21716,0.4,<undefined>,0.73333,<undefined>,<undefined>,<undefined>,<undefined>,-0.15997,0.00098124,<undefined>,0.24477,0.14003,0.46875,<undefined>,0.4,0.21716,0.32288,<undefined>,0.5,0.9,0.71144,<undefined>,0.36667,-0.047342,0.68421,<undefined>,1,<undefined>,<undefined>,<undefined>,-0.0875,-0.24866,-0.14407,<undefined>,-0.1589,0.70572,0.81786,<undefined>,0.44477,0.53905,0.34477,<undefined>,0.8,-0.29941,-0.24836,<undefined>,-0.2428,0.046875,0.35621,<undefined>,0.56667,-0.26997,-0.37353,<undefined>,-0.29013
famous,super,F07,S03,D,157,821,TRUE,s012,0.27273,0.28787,0.35,<undefined>,0.1847,0.67857,0.46429,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.059173,0.32248,-0.035714,<undefined>,-0.021895,0.1875,0.18152,<undefined>,0.071429,0.29797,0.5,<undefined>,0.71429,0.57143,0.3125,<undefined>,0.15867,0.39474,0.5,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.35907,-0.24968,-0.17565,<undefined>,0.60714,0.5625,0.5,<undefined>,0.35714,0.31635,0.67857,<undefined>,-0.26284,-0.29521,-0.38284,<undefined>,0.15625,0.16667,0.025,<undefined>,-0.25,-0.49497,0.026316,<undefined>
famous,super,F07,S04,A,43,803,TRUE,s013,<undefined>,-0.041421,-0.24497,-0.059504,<undefined>,-0.035714,-0.14181,0.028595,<undefined>,-0.15997,-0.15997,-0.059173,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.13572,0.21597,0.10207,<undefined>,0.25613,-0.19997,-0.059173,<undefined>,0.066352,0.27145,0.20921,<undefined>,-0.23155,-0.21783,-0.15997,<undefined>,<undefined>,<undefined>,-0.26036,<undefined>,0.021739,-0.2037,-0.051777,<undefined>,-0.18122,-0.1756,-0.20203,<undefined>,-0.035714,-0.14181,-0.14181,<undefined>,-0.078567,-0.23333,-0.27589,<undefined>,-0.065685,-0.15178,0.10819,<undefined>,-0.1,0.26767,0.3125
famous,super,F07,S04,B,84,894,TRUE,s014,0.18182,<undefined>,-0.12426,0.14365,0.11327,<undefined>,-0.094888,0.05621,0.19565,<undefined>,0.00098124,0.32248,<undefined>,<undefined>,<undefined>,<undefined>,-0.033333,<undefined>,-0.23025,-0.17857,-0.28571,<undefined>,-0.057958,-0.06425,0.036766,<undefined>,0.13572,0.21429,0.55263,<undefined>,0.047335,0.00098124,<undefined>,<undefined>,<undefined>,-0.1,0,<undefined>,-0.092593,0,-0.011204,<undefined>,-0.057958,-0.08876,0.012255,<undefined>,0.030638,0.030638,0.06,<undefined>,-0.4219,0.099112,0.15625,<undefined>,-0.18713,0.15511,-0.2,<undefined>,-0.18421,-0.3125
famous,super,F07,S04,C,145,791,TRUE,s015,-0.27986,-0.19571,<undefined>,-0.23094,0.42308,-0.076923,<undefined>,0.011438,-0.36584,-0.17712,<undefined>,-0.035714,<undefined>,<undefined>,<undefined>,<undefined>,-0.066667,0.15625,<undefined>,0.33409,0.53571,0.26923,<undefined>,-0.038462,-0.15406,0.047969,<undefined>,0.25057,-0.21053,-0.2451,<undefined>,-0.17712,<undefined>,<undefined>,<undefined>,-0.3375,-0.43182,-0.26087,<undefined>,-0.24643,-0.17251,-0.1973,<undefined>,-0.19231,-0.10714,-0.15385,<undefined>,-0.12745,0.04,-0.41667,<undefined>,-0.40625,0.046875,0.011438,<undefined>,0.20308,0.375,-0.225,<undefined>,0.21875
famous,super,F07,S04,D,112,709,TRUE,s016,0.13636,0.2,0.058579,<undefined>,0.25,0.65385,0.26923,<undefined>,0.065217,0.24477,0.24477,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.1,0,0.029412,<undefined>,-0.14286,0.16667,0.15715,<undefined>,0.29797,0.29797,0.3125,<undefined>,0.2985,0.087978,0.19822,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.2383,-0.17018,-0.24074,<undefined>,0.35935,0.19822,0.15715,<undefined>,0.21429,0.20551,0.35935,<undefined>,-0.10971,-0.1476,-0.39428,<undefined>,0.0625,-0.033333,-0.12071,<undefined>,-0.2,-0.40355,-0.13158,<undefined>
famous,super,F07,S07,A,50,981,TRUE,s017,<undefined>,0.25429,-0.019975,0.21351,<undefined>,0.066667,0.1286,0.11716,<undefined>,0.14003,0.14003,-0.021895,<undefined>,-0.033333,-0.066667,0.1,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.5,0.064736,0.20572,<undefined>,0.32288,-0.03125,-0.1,<undefined>,0.0052897,0.067862,0.14003,<undefined>,<undefined>,<undefined>,-0.1125,<undefined>,0.28634,-0.052378,0.010723,<undefined>,0.06342,0.089101,0.072386,<undefined>,0.17239,0.1286,0.1286,<undefined>,-0.027778,0.14477,-0.23392,<undefined>,-0.2,-0.18928,-0.060948,<undefined>,0.14216,0.15789,0.03125
famous,super,F07,S07,B,47,1073,TRUE,s018,0.18962,<undefined>,0.3,0.25477,0.25,<undefined>,0.34375,0.28125,-0.065217,<undefined>,0.46875,0.1875,0.13572,<undefined>,0.15625,0,<undefined>,<undefined>,<undefined>,<undefined>,0.5625,<undefined>,0.32353,0.26072,0.4375,<undefined>,0.28661,0.4375,-0.28947,<undefined>,0.3125,0.46875,<undefined>,<undefined>,<undefined>,-0.23107,-0.40452,<undefined>,-0.21269,-0.15237,0.34375,<undefined>,0.44118,0.1875,0.4375,<undefined>,0.40625,0.40625,-0.022843,<undefined>,-0.098192,-0.36872,-0.09375,<undefined>,-0.035355,0.3125,0.017157,<undefined>,0.37294,0.03217
famous,super,F07,S07,C,137,1044,TRUE,s019,0.064951,0.18358,<undefined>,0.15795,0.38235,0.058824,<undefined>,0.30421,-0.061488,0.3244,<undefined>,0.18152,0.21597,-0.23025,<undefined>,0.029412,<undefined>,<undefined>,<undefined>,<undefined>,0.32353,0.55882,<undefined>,0.38235,0.31935,0.48573,<undefined>,0.088235,-0.28496,0.24665,<undefined>,0.3244,<undefined>,<undefined>,<undefined>,-0.1625,-0.052584,0.2938,<undefined>,-0.065461,0.27984,0.26053,<undefined>,0.26471,0.32353,0.24539,<undefined>,0.3143,0.030294,-0.2214,<undefined>,-0.1126,0.0026808,0,<undefined>,0.14706,0.20429,0.20074,<undefined>,0.36808
famous,super,F07,S07,D,115,821,TRUE,s020,0.11364,0.075,0.175,<undefined>,0.17364,0.076923,0.30769,<undefined>,-0.043478,0.4,0.4,<undefined>,0.10207,-0.17857,0.33409,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.57756,0.19231,0.29412,<undefined>,0.46429,0.39286,0.28125,<undefined>,-0.26316,0.21053,0.34375,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.41622,-0.30435,-0.22222,<undefined>,0.46154,0.34375,0.29412,<undefined>,0.17857,0.076923,0.53846,<undefined>,-0.066274,-0.45316,-0.46667,<undefined>,-0.015625,0.53333,-0.0125,<undefined>,0.021447,-0.39926,0.52632,<undefined>
famous,super,F07,S09,A,113,809,TRUE,s021,<undefined>,0.1,0.037868,0.074619,<undefined>,-0.10714,0.26226,0.23333,<undefined>,0.21716,0.21716,0.071429,<undefined>,-0.28571,0.53571,-0.14286,<undefined>,0.5625,0.32353,0.57756,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.47041,0.1875,0.35714,<undefined>,0.066177,0.13572,0.21716,<undefined>,<undefined>,<undefined>,-0.23536,<undefined>,-0.065217,-0.18201,-0.17678,<undefined>,0.17233,0.15715,0.14286,<undefined>,0.14898,0.26226,0.26226,<undefined>,-0.33728,-0.1,-0.39017,<undefined>,0.36667,-0.035355,0.28571,<undefined>,-0.10355,0.55263,0.30806
famous,super,F07,S09,B,152,735,TRUE,s022,0.061052,<undefined>,0.11716,0.18573,0.66667,<undefined>,0.44947,0.3781,-0.014279,<undefined>,0.32288,0.29797,0.25613,<undefined>,0.26923,0.16667,0.5,<undefined>,0.55882,0.19231,<undefined>,<undefined>,<undefined>,<undefined>,0.38165,<undefined>,0.25,0.25,-0.18421,<undefined>,0.27145,0.32288,<undefined>,<undefined>,<undefined>,-0.15,-0.19608,<undefined>,-0.042846,-0.2214,0.44947,<undefined>,0.25043,0.46548,0.47041,<undefined>,0.44947,0.44947,-0.13314,<undefined>,0.044772,-0.26517,0.018306,<undefined>,-0.12071,0.25613,0,<undefined>,0.39474,0.047335
famous,super,F07,S09,C,32,971,TRUE,s023,0.38636,0.325,<undefined>,0.52778,0.13279,0.29412,<undefined>,0.52941,0.10188,0.70588,<undefined>,0.5,-0.19997,-0.057958,<undefined>,0.15715,0.064736,0.32353,<undefined>,0.29412,<undefined>,<undefined>,<undefined>,<undefined>,0.73529,0.56892,<undefined>,0.26471,-0.1308,0.52632,<undefined>,0.70588,<undefined>,<undefined>,<undefined>,-0.1375,-0.32074,-0.13661,<undefined>,-0.22498,0.56387,0.67647,<undefined>,0.33362,0.41681,0.24539,<undefined>,0.64706,-0.29255,-0.33646,<undefined>,-0.3218,0.039292,0.22102,<undefined>,0.44118,-0.2614,-0.36495,<undefined>,-0.29743
famous,super,F07,S09,D,98,730,TRUE,s024,0.18182,0.4,0.25,<undefined>,0.5,0.40441,0.5,<undefined>,0.065217,0.5,0.5,<undefined>,-0.059173,-0.06425,-0.038462,<undefined>,0.20572,0.26072,0.38235,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.57143,0.57143,0.5,<undefined>,-0.12629,0.28947,0.4375,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.34024,-0.10124,-0.16031,<undefined>,0.65385,0.4375,0.44118,<undefined>,0.48267,0.69891,0.65385,<undefined>,-0.30971,-0.35076,-0.15523,<undefined>,-0.03125,0.16667,-0.125,<undefined>,-0.22071,-0.32426,0.18421,<undefined>
famous,super,F07,S10,A,91,698,TRUE,s025,<undefined>,0.4,0.55,0.61111,<undefined>,0.46429,0.46429,0.7,<undefined>,0.9,0.9,0.71429,<undefined>,0.036766,-0.15406,0.29797,<undefined>,0.4375,0.31935,0.46429,<undefined>,0.38165,0.73529,0.57143,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.60526,0.75,0.9,<undefined>,<undefined>,<undefined>,-0.1,<undefined>,-0.1478,-0.08887,-0.16248,<undefined>,0.8125,0.73529,0.51226,<undefined>,0.40511,0.89286,0.89286,<undefined>,-0.25313,-0.22663,-0.24816,<undefined>,0.35049,0.025,0.64286,<undefined>,-0.37782,0.23684,-0.2955
famous,super,F07,S10,B,67,711,TRUE,s026,0.32598,<undefined>,0.40858,0.47699,0.47041,<undefined>,0.54797,0.7,0.11616,<undefined>,0.71144,0.57143,0.066352,<undefined>,0.047969,0.29797,0.32288,<undefined>,0.48573,0.39286,0.47041,<undefined>,0.56892,0.57143,<undefined>,<undefined>,<undefined>,<undefined>,-0.11352,<undefined>,0.59911,0.71144,<undefined>,<undefined>,<undefined>,-0.1,-0.30581,<undefined>,-0.13226,-0.21129,0.75,<undefined>,0.59328,0.51226,0.61327,<undefined>,0.79184,0.79184,-0.23941,<undefined>,-0.038071,-0.32138,0.09375,<undefined>,0.025,0.5,-0.13284,<undefined>,0.34211,-0.11872
famous,super,F07,S10,C,110,847,TRUE,s027,0.090909,0.3,<undefined>,0.16667,0.4375,0.21875,<undefined>,0.65625,-0.1087,0.40625,<undefined>,0.3125,0.27145,0.13572,<undefined>,0.3125,-0.03125,0.28661,<undefined>,0.28125,0.1875,0.25,<undefined>,0.5,<undefined>,<undefined>,<undefined>,<undefined>,-0.048117,0.28947,<undefined>,0.40625,<undefined>,<undefined>,<undefined>,-0.15,-0.4844,-0.23913,<undefined>,-0.21129,0.28125,0.3125,<undefined>,0.25,0.17233,0.34375,<undefined>,0.34375,-0.05598,-0.51348,<undefined>,-0.56694,0.09375,0.2402,<undefined>,0.5625,0.0085786,-0.47071,<undefined>,-0.11428
famous,super,F07,S10,D,158,606,TRUE,s028,0.090909,0.1,0.15,<undefined>,0.5143,0.11538,0.34615,<undefined>,-0.021739,0.36667,0.36667,<undefined>,0.20921,0.21429,0.25057,<undefined>,-0.1,0.4375,0.088235,<undefined>,0.35714,0.25,0.26471,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.026316,0.18421,0.3125,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.39349,-0.28261,-0.2037,<undefined>,0.5,0.3125,0.26471,<undefined>,0.21429,0.11538,0.5,<undefined>,-0.10971,-0.42538,-0.43333,<undefined>,-0.0625,0.35049,-0.05,<undefined>,-0.032843,-0.46213,0.28947,<undefined>
famous,super,F07,S11,A,28,905,TRUE,s029,<undefined>,0.33003,-0.052817,0.18047,<undefined>,0.16692,-0.14886,-0.065402,<undefined>,-0.047342,-0.047342,0.15867,<undefined>,0.55263,-0.21053,0.2985,<undefined>,-0.28947,-0.28496,-0.26316,<undefined>,-0.18421,-0.1308,-0.12629,<undefined>,-0.11352,-0.048117,-0.026316,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.1125,<undefined>,-0.16954,-0.076706,0.10417,<undefined>,-0.10449,-0.060112,-0.14435,<undefined>,0.0052897,-0.056372,-0.056372,<undefined>,0.39474,-0.43382,0.026316,<undefined>,-0.31579,-0.17641,0.0045151,<undefined>,-0.30784,-0.36842,-0.44737
famous,super,F07,S11,B,149,923,TRUE,s030,0.53053,<undefined>,0.925,0.61429,0.066177,<undefined>,0.21053,0.47368,0.18574,<undefined>,0.68421,0.39474,-0.23155,<undefined>,-0.2451,0.087978,0.0052897,<undefined>,0.24665,0.21053,0.066177,<undefined>,0.52632,0.28947,0.60526,<undefined>,0.28947,0.18421,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.0375,-0.23306,<undefined>,-0.072984,-0.14461,0.45188,<undefined>,0.78947,0.24587,0.3203,<undefined>,0.52632,0.52632,-0.28569,<undefined>,-0.27967,-0.27889,0.10938,<undefined>,0.2125,0.34211,-0.25282,<undefined>,0.28122,-0.31876
famous,super,F07,S11,C,78,815,TRUE,s031,0.40909,0.3,<undefined>,0.5,0.17233,0.46875,<undefined>,0.53125,0.22858,0.78125,<undefined>,0.5,-0.21783,0.047335,<undefined>,0.19822,0.067862,0.3125,<undefined>,0.34375,0.13572,0.27145,<undefined>,0.4375,0.75,0.59911,<undefined>,0.3125,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.010355,-0.18828,-0.086317,<undefined>,-0.10355,0.63036,0.6875,<undefined>,0.38572,0.5,0.34375,<undefined>,0.71875,-0.27941,-0.17456,<undefined>,-0.15977,0.0053617,0.25536,<undefined>,0.4375,-0.2864,-0.27782,<undefined>,-0.26961
famous,super,F07,S11,D,87,750,TRUE,s032,0.47727,0.40429,0.625,<undefined>,0.21716,0.4,0.4,<undefined>,0.17082,1,1,<undefined>,-0.15997,0.00098124,-0.17712,<undefined>,0.14003,0.46875,0.3244,<undefined>,0.21716,0.32288,0.70588,<undefined>,0.9,0.71144,0.40625,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.24866,-0.14407,-0.085693,<undefined>,0.70572,0.81786,0.82353,<undefined>,0.53905,0.34477,0.8,<undefined>,-0.29941,-0.24836,-0.22091,<undefined>,0.046875,0.35621,0.0625,<undefined>,-0.26997,-0.37353,0.26316,<undefined>
famous,super,F07,S12,A,135,2187,FALSE,s033,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
famous,super,F07,S12,B,13,1012,FALSE,s034,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
famous,super,F07,S12,C,55,968,FALSE,s035,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
famous,super,F07,S12,D,69,1976,TRUE,s036,0.064645,0.2,-0.035355,<undefined>,-0.2,-0.097855,-0.1875,<undefined>,0.32714,-0.0875,-0.0875,<undefined>,-0.26036,-0.1,-0.3375,<undefined>,-0.1125,-0.23107,-0.1625,<undefined>,-0.23536,-0.15,-0.1375,<undefined>,-0.1,-0.1,-0.15,<undefined>,0.1125,-0.0375,-0.010355,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.15429,0.052145,0.17108,<undefined>,-0.0875,-0.025,-0.0375,<undefined>,-0.11036,-0.083211,-0.1125,<undefined>,0.0125,0.15,0.0125,<undefined>,-0.035355,-0.0875,-0.19749,<undefined>,-0.2,-0.075,-0.2375,<undefined>
