fame,ability,face,subj,angle,trial,rt,acc,sq,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060
novel,devprop,N18,D90,A,61,1948,FALSE,s033,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D90,B,150,1045,FALSE,s034,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D90,C,107,2152,TRUE,s035,-0.047003,-0.17935,<undefined>,<undefined>,-0.21601,-0.14937,<undefined>,-0.32306,-0.17243,-0.30189,<undefined>,-0.16655,<undefined>,0.10938,<undefined>,0,0.3913,0.23913,<undefined>,-0.1478,<undefined>,<undefined>,<undefined>,-0.18693,0.019608,-0.046024,<undefined>,<undefined>,0.064726,0.28096,<undefined>,0.15959,<undefined>,<undefined>,<undefined>,<undefined>,0.090482,-0.043895,<undefined>,0.013158,-0.11219,<undefined>,<undefined>,<undefined>,-0.12979,-0.19501,<undefined>,-0.13352,0.0037224,-0.13799,<undefined>,-0.31974,<undefined>,0.045901,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.12
novel,devprop,N18,D90,D,84,1712,FALSE,s036,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D91,A,37,1864,TRUE,s037,<undefined>,-0.041613,<undefined>,<undefined>,<undefined>,-0.084234,-0.18,-0.14563,<undefined>,-0.15714,-0.17776,-0.012195,<undefined>,0.17143,0.45833,0.37434,<undefined>,-0.10158,0.20833,-0.17341,<undefined>,<undefined>,0.09375,0.019339,<undefined>,0.050164,-0.17776,<undefined>,<undefined>,0.055556,-0.13913,0.2389,<undefined>,<undefined>,0.090482,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.1873,-0.40039,-0.1873,<undefined>,-0.048511,0.33136,0.036981,<undefined>,-0.020629,0.1913,<undefined>,<undefined>,<undefined>,0.055556,-0.034109
novel,devprop,N18,D91,B,94,2721,TRUE,s038,0.1371,<undefined>,<undefined>,<undefined>,0.1796,<undefined>,0.25922,-0.0090909,-0.0088369,<undefined>,0.16925,-0.023886,<undefined>,<undefined>,0.14545,0.12857,-0.074019,<undefined>,-0.13922,-0.19844,<undefined>,<undefined>,0.13281,0.20331,0.094029,<undefined>,-0.23583,<undefined>,0.0018274,<undefined>,0.20783,0.24701,<undefined>,<undefined>,-0.043895,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.15448,<undefined>,<undefined>,<undefined>,-0.45557,<undefined>,-0.46364,-0.43766,-0.15428,<undefined>,0.072995,-0.071835,<undefined>,<undefined>,-0.037656,<undefined>,<undefined>,<undefined>,0.063636,0.035071
novel,devprop,N18,D91,C,145,1572,TRUE,s039,-0.1129,-0.18478,<undefined>,<undefined>,-0.1044,-0.14706,<undefined>,-0.18436,-0.11247,-0.31132,<undefined>,-0.26793,<undefined>,0.19286,<undefined>,-0.042373,0.015625,-0.13794,<undefined>,-0.25758,<undefined>,<undefined>,<undefined>,-0.13415,-0.068627,-0.16667,<undefined>,<undefined>,-0.071429,0.40625,<undefined>,0.41429,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.11333,<undefined>,<undefined>,<undefined>,-0.42364,-0.39285,<undefined>,-0.39285,-0.3714,-0.086247,<undefined>,-0.29264,<undefined>,-0.15107,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.1384
novel,devprop,N18,D91,D,116,2041,TRUE,s040,-0.12903,-0.11957,<undefined>,<undefined>,-0.10251,0.052732,0.045442,<undefined>,-0.086716,-0.2248,-0.13988,<undefined>,<undefined>,0.046246,0.25264,<undefined>,0.013158,-0.13345,-0.039474,<undefined>,<undefined>,<undefined>,0.046875,<undefined>,-0.13221,-0.12761,-0.20827,<undefined>,-0.05102,0.25226,-0.10841,<undefined>,<undefined>,<undefined>,0.013158,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.086667,<undefined>,<undefined>,<undefined>,-0.51277,-0.506,-0.49097,<undefined>,-0.041344,-0.017249,0.18421,<undefined>,<undefined>,0.13384,-0.036585,<undefined>,<undefined>,<undefined>,0.12519,<undefined>
novel,devprop,N18,D92,A,55,3910,TRUE,s041,<undefined>,0.24193,<undefined>,<undefined>,<undefined>,0.069151,0.0011438,-0.2099,<undefined>,-0.084183,0.038694,-0.10533,<undefined>,-0.073333,-0.033137,0.17696,<undefined>,-0.22,-0.16,-0.26,<undefined>,<undefined>,0.11467,0.19617,<undefined>,-0.015228,-0.015228,<undefined>,<undefined>,0.06,0.28458,-0.035425,<undefined>,<undefined>,-0.11219,<undefined>,<undefined>,0.15448,-0.11333,-0.086667,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.28,-0.42,-0.28,<undefined>,0.29144,-0.060948,0.12248,<undefined>,-0.026667,-0.059411,<undefined>,<undefined>,<undefined>,0.011242,-0.093333
novel,devprop,N18,D92,B,80,2647,FALSE,s042,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D92,C,63,4177,FALSE,s043,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D92,D,113,4051,FALSE,s044,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D93,A,90,936,TRUE,s045,<undefined>,-0.27174,<undefined>,<undefined>,<undefined>,-0.38592,-0.44284,-0.53846,<undefined>,-0.39137,-0.37936,-0.11567,<undefined>,-0.29105,-0.4792,-0.19492,<undefined>,-0.029587,-0.092416,-0.57143,<undefined>,<undefined>,-0.42946,-0.34146,<undefined>,-0.1,0.014286,<undefined>,<undefined>,-0.41854,-0.25342,-0.43018,<undefined>,<undefined>,-0.12979,<undefined>,<undefined>,-0.45557,-0.42364,-0.51277,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.16038,-0.16904,-0.23529,<undefined>,-0.13852,-0.071078,<undefined>,<undefined>,<undefined>,-0.22998,-0.11941
novel,devprop,N18,D93,B,70,928,TRUE,s046,-0.23387,<undefined>,<undefined>,<undefined>,-0.44866,<undefined>,-0.42314,-0.48077,-0.26761,<undefined>,-0.36567,-0.12195,<undefined>,<undefined>,-0.4714,-0.22034,-0.11835,<undefined>,-0.11173,-0.64522,<undefined>,<undefined>,-0.4529,-0.35976,-0.17647,<undefined>,-0.028571,<undefined>,-0.16327,<undefined>,-0.27397,-0.47304,<undefined>,<undefined>,-0.19501,<undefined>,-0.1873,<undefined>,-0.39285,-0.506,-0.28,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.17248,<undefined>,-0.13047,-0.25735,<undefined>,<undefined>,-0.097561,<undefined>,<undefined>,<undefined>,-0.26618,-0.17941
novel,devprop,N18,D93,C,55,999,TRUE,s047,-0.44885,-0.45652,<undefined>,<undefined>,-0.47802,-0.45336,<undefined>,-0.42308,-0.41549,-0.42453,<undefined>,-0.40244,<undefined>,-0.38794,<undefined>,-0.44624,-0.34897,-0.27346,<undefined>,-0.35355,<undefined>,<undefined>,<undefined>,-0.45122,-0.42157,-0.42952,<undefined>,<undefined>,-0.41837,-0.52761,<undefined>,-0.52367,<undefined>,<undefined>,<undefined>,<undefined>,-0.40039,-0.46364,<undefined>,-0.49097,-0.42,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.35185,-0.43234,<undefined>,-0.44118,<undefined>,-0.37879,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.37314
novel,devprop,N18,D93,D,133,994,TRUE,s048,-0.25,-0.32065,<undefined>,<undefined>,-0.44866,-0.34307,-0.39485,<undefined>,-0.26761,-0.37736,-0.36567,<undefined>,<undefined>,-0.29373,-0.4714,<undefined>,-0.11835,-0.011204,-0.11173,<undefined>,<undefined>,<undefined>,-0.4308,<undefined>,-0.19608,-0.16476,-0.028571,<undefined>,-0.20408,-0.46854,-0.28767,<undefined>,<undefined>,<undefined>,-0.13352,<undefined>,-0.1873,-0.43766,-0.39285,<undefined>,-0.28,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.16349,-0.18868,-0.13047,<undefined>,<undefined>,-0.10346,-0.097561,<undefined>,<undefined>,<undefined>,-0.26618,<undefined>
novel,devprop,N18,D94,A,26,1452,TRUE,s049,<undefined>,-0.081522,<undefined>,<undefined>,<undefined>,-0.28676,-0.28598,0.15133,<undefined>,0.075472,-0.35811,0.29268,<undefined>,-0.072763,-0.093063,-0.049144,<undefined>,-0.092593,-0.052378,0.040214,<undefined>,<undefined>,0.019646,-0.11672,<undefined>,-0.005392,-0.07591,<undefined>,<undefined>,-0.19853,-0.14363,-0.25833,<undefined>,<undefined>,0.0037224,<undefined>,<undefined>,-0.15428,-0.3714,-0.041344,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.17248,-0.35185,-0.16349,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.4775,0.1791,<undefined>,<undefined>,<undefined>,-0.27426,0.086783
novel,devprop,N18,D94,B,22,3012,TRUE,s050,0.34009,<undefined>,<undefined>,<undefined>,-0.11867,<undefined>,-0.037458,-0.009434,0.15293,<undefined>,-0.16704,0.13208,<undefined>,<undefined>,-0.15686,0.028581,-0.050129,<undefined>,-0.037736,-0.16038,<undefined>,<undefined>,0.0082725,0.16081,0.25823,<undefined>,0.0018963,<undefined>,0.022105,<undefined>,0.15676,-0.029365,<undefined>,<undefined>,-0.13799,<undefined>,-0.048511,<undefined>,-0.086247,-0.017249,0.29144,<undefined>,<undefined>,<undefined>,-0.16038,<undefined>,-0.43234,-0.18868,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.057159,<undefined>,<undefined>,<undefined>,-0.053089,0.11644
novel,devprop,N18,D94,C,54,1473,TRUE,s051,-0.048387,-0.13043,<undefined>,<undefined>,-0.21962,-0.17752,<undefined>,0.15858,0.0012083,-0.14151,<undefined>,0.075263,<undefined>,0.21875,<undefined>,0.16102,-0.091421,-0.16667,<undefined>,0.033333,<undefined>,<undefined>,<undefined>,-0.060976,-0.10784,-0.3,<undefined>,<undefined>,-0.052471,-0.16332,<undefined>,0.010225,<undefined>,<undefined>,<undefined>,<undefined>,0.33136,0.072995,<undefined>,0.18421,-0.060948,<undefined>,<undefined>,<undefined>,-0.16904,-0.13047,<undefined>,-0.13047,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.16667,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.083333
novel,devprop,N18,D94,D,18,3451,TRUE,s052,-0.017841,0.00063994,<undefined>,<undefined>,-0.26858,-0.21972,-0.22981,<undefined>,0.035626,0.1042,-0.30729,<undefined>,<undefined>,-0.25818,-0.16659,<undefined>,-0.34307,-0.36765,-0.26701,<undefined>,<undefined>,<undefined>,-0.010705,<undefined>,0.02606,0.047902,-0.025627,<undefined>,0.076269,-0.41995,0.056776,<undefined>,<undefined>,<undefined>,-0.31974,<undefined>,0.036981,-0.071835,-0.29264,<undefined>,0.12248,<undefined>,<undefined>,<undefined>,-0.23529,-0.25735,-0.44118,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.061563,0.043289,<undefined>,<undefined>,<undefined>,-0.37687,<undefined>
novel,devprop,N18,D95,A,145,2814,FALSE,s053,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D95,B,84,1737,TRUE,s054,0.055305,<undefined>,<undefined>,<undefined>,-0.26341,<undefined>,-0.10799,0.10606,0.16901,<undefined>,-0.1857,0.35402,<undefined>,<undefined>,-0.093063,0.083541,-0.13376,<undefined>,-0.030303,0.015152,<undefined>,<undefined>,-0.033701,-0.035539,0.21569,<undefined>,-0.013865,<undefined>,0.20263,<undefined>,-0.050094,-0.22283,<undefined>,<undefined>,0.045901,<undefined>,-0.020629,<undefined>,-0.15107,0.13384,-0.026667,<undefined>,<undefined>,<undefined>,-0.13852,<undefined>,-0.37879,-0.10346,0.4775,<undefined>,0.16667,0.061563,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.029857,0.12121
novel,devprop,N18,D95,C,8,2043,TRUE,s055,0.093098,-0.093936,<undefined>,<undefined>,-0.23766,-0.10734,<undefined>,-0.17456,0.16318,-0.039077,<undefined>,0.2439,<undefined>,0.11813,<undefined>,0.14432,-0.073171,-0.10976,<undefined>,-0.16445,<undefined>,<undefined>,<undefined>,0.0031385,0.14259,0.066667,<undefined>,<undefined>,0.23499,-0.098935,<undefined>,-0.17001,<undefined>,<undefined>,<undefined>,<undefined>,0.1913,-0.037656,<undefined>,-0.036585,-0.059411,<undefined>,<undefined>,<undefined>,-0.071078,-0.097561,<undefined>,-0.097561,0.1791,0.057159,<undefined>,0.043289,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.010103
novel,devprop,N18,D95,D,57,3703,FALSE,s056,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D96,A,79,3080,FALSE,s057,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D96,B,138,1826,FALSE,s058,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D96,C,114,1820,TRUE,s059,0.032258,-0.16568,<undefined>,<undefined>,-0.086969,-0.059869,<undefined>,-0.25425,0.049296,-0.23585,<undefined>,-0.16619,<undefined>,0.125,<undefined>,-0.066343,0.18096,0.11953,<undefined>,-0.31046,<undefined>,<undefined>,<undefined>,-0.127,0.04902,0.055556,<undefined>,<undefined>,0.1277,0.5781,<undefined>,0.32164,<undefined>,<undefined>,<undefined>,<undefined>,0.055556,0.063636,<undefined>,0.12519,0.011242,<undefined>,<undefined>,<undefined>,-0.22998,-0.26618,<undefined>,-0.26618,-0.27426,-0.053089,<undefined>,-0.37687,<undefined>,-0.029857,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N18,D96,D,107,1440,TRUE,s060,0.024194,-0.16848,<undefined>,<undefined>,-0.19592,-0.16407,-0.11828,<undefined>,-0.098592,-0.28302,-0.18273,<undefined>,<undefined>,0.23974,0.088756,<undefined>,0.36,0.34,0.067452,<undefined>,<undefined>,<undefined>,-0.10267,<undefined>,0.039216,0.022222,-0.07591,<undefined>,-0.061224,0.15907,-0.054795,<undefined>,<undefined>,<undefined>,0.12,<undefined>,-0.034109,0.035071,0.1384,<undefined>,-0.093333,<undefined>,<undefined>,<undefined>,-0.11941,-0.17941,-0.37314,<undefined>,0.086783,0.11644,0.083333,<undefined>,<undefined>,0.12121,-0.010103,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>
novel,devprop,N19,D06,A,54,2507,TRUE,s001,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.17703,-0.1413,-0.12444,<undefined>,0.0025771,0.1059,0.067082,<undefined>,0.16864,-0.001545,-0.039748,<undefined>,-0.22453,<undefined>,<undefined>,<undefined>,0.036303,-0.035121,0.034884,<undefined>,0.015973,0.2963,0.11705,<undefined>,<undefined>,-0.012552,0.12657,<undefined>,-0.054348,<undefined>,0.086957,<undefined>,-0.011266,0.18665,0.086957,<undefined>,-0.010763,0.11515,0.19976,<undefined>,-0.054348,-0.13043,-0.021739,<undefined>,-0.10124,0.10001,-0.061488,<undefined>,-0.029623,-0.10124,0.30572,<undefined>,0.061119,0.24132,-0.01087
novel,devprop,N19,D06,B,62,2255,TRUE,s002,<undefined>,<undefined>,<undefined>,<undefined>,-0.3076,<undefined>,0.073171,-0.05303,0.077586,<undefined>,-0.014489,0.20594,-0.034626,<undefined>,-0.090803,-0.048421,-0.21114,<undefined>,<undefined>,<undefined>,0.092251,<undefined>,-0.071424,-0.077234,0.05614,<undefined>,0.22249,0.12883,-0.29516,<undefined>,-0.14869,0.0078125,<undefined>,<undefined>,<undefined>,-0.012195,-0.013569,<undefined>,0.17109,-0.13415,0.029535,<undefined>,0.20515,0.30424,-0.04878,<undefined>,-0.095469,-0.036585,-0.02439,<undefined>,0.035211,0.13833,0.31534,<undefined>,-0.0038257,0.032394,-0.029762,<undefined>,-0.12578,0.10001
novel,devprop,N19,D06,C,103,1848,TRUE,s003,<undefined>,<undefined>,<undefined>,<undefined>,-0.24635,-0.15804,<undefined>,-0.2171,-0.12462,-0.083333,<undefined>,-0.14286,0.042553,0.081205,<undefined>,0.071429,0.057143,-0.085714,<undefined>,<undefined>,-0.090426,-0.035294,<undefined>,-0.11047,0.13912,-0.084272,<undefined>,0.010277,-0.13517,<undefined>,<undefined>,-0.080576,<undefined>,0,<undefined>,0.18571,0.1143,0.035088,<undefined>,0.10001,0.0083333,0,<undefined>,-0.066131,-0.28571,-0.31632,<undefined>,-0.21429,-0.028571,-0.021218,<undefined>,-0.15714,-0.1951,-0.1903,<undefined>,0.034763,-0.23707,0.1298,<undefined>,-0.096708
novel,devprop,N19,D06,D,158,2432,TRUE,s004,<undefined>,<undefined>,<undefined>,<undefined>,-0.31732,-0.15081,-0.21802,<undefined>,0.063557,0.0075101,-0.093894,<undefined>,-0.089956,0.30952,-0.094537,<undefined>,-0.083333,-0.075163,<undefined>,<undefined>,0.0807,-0.078143,-0.094781,<undefined>,0.12144,0.24596,0.15001,<undefined>,-0.23499,<undefined>,0.076204,<undefined>,<undefined>,-0.035714,<undefined>,<undefined>,0.1194,-0.21452,0.065651,<undefined>,0.033333,0.01119,-0.053137,<undefined>,-0.15476,-0.13095,-0.19048,<undefined>,-0.083333,-0.071429,0.039799,<undefined>,0.20238,0.027869,-0.071429,<undefined>,-0.065301,-0.051053,-0.082983,<undefined>
novel,devprop,N19,D08,A,6,4791,TRUE,s005,<undefined>,-0.3076,-0.24635,-0.31732,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,-0.32173,-0.36611,-0.38723,<undefined>,-0.18966,-0.20729,-0.23222,<undefined>,-0.40334,<undefined>,<undefined>,<undefined>,-0.34543,-0.31899,-0.19665,<undefined>,-0.26306,-0.29498,-0.36746,<undefined>,<undefined>,-0.32979,-0.082212,<undefined>,-0.38175,<undefined>,-0.35805,<undefined>,-0.18069,-0.26489,-0.34269,<undefined>,-0.24528,-0.15957,-0.37052,<undefined>,-0.34574,-0.39362,-0.38739,<undefined>,-0.41489,-0.39969,-0.2766,<undefined>,-0.27644,-0.39695,-0.23738,<undefined>,0.055929,-0.25608,-0.12492
novel,devprop,N19,D08,B,61,5906,TRUE,s006,-0.17703,<undefined>,-0.15804,-0.15081,<undefined>,<undefined>,<undefined>,<undefined>,0.011945,<undefined>,-0.22946,-0.22043,0.0095868,<undefined>,-0.08535,-0.13291,-0.31953,<undefined>,<undefined>,<undefined>,0.23785,<undefined>,-0.057295,0.062301,-0.13688,<undefined>,-0.18317,-0.20036,0.12733,<undefined>,-0.11554,-0.10378,<undefined>,<undefined>,<undefined>,-0.28878,-0.20433,<undefined>,-0.1622,-0.24249,-0.21066,<undefined>,0.0097731,-0.16744,-0.31646,<undefined>,-0.32278,-0.33544,-0.34267,<undefined>,-0.25406,-0.23418,-0.10127,<undefined>,-0.33544,-0.033445,0.016515,<undefined>,-0.17703,0
novel,devprop,N19,D08,C,160,2985,TRUE,s007,-0.1413,0.073171,<undefined>,-0.21802,<undefined>,<undefined>,<undefined>,<undefined>,-0.057387,-0.037362,<undefined>,-0.073171,0.045318,0.059242,<undefined>,0.10802,-0.097561,-0.22298,<undefined>,<undefined>,-0.11686,-0.015455,<undefined>,-0.11611,-0.051354,0.0083333,<undefined>,-0.13132,-0.05677,<undefined>,<undefined>,0.0055916,<undefined>,-0.050514,<undefined>,0.036585,-0.04878,-0.017544,<undefined>,-0.13415,-0.26356,0.16791,<undefined>,-0.17724,-0.073171,-0.064801,<undefined>,-0.036585,-0.17073,-0.012195,<undefined>,-0.076996,0.028575,-0.15838,<undefined>,-0.15833,0.10119,0.016114,<undefined>,0.18502
novel,devprop,N19,D08,D,59,3523,TRUE,s008,-0.12444,-0.05303,-0.2171,<undefined>,<undefined>,<undefined>,<undefined>,<undefined>,0.0056452,-0.19906,-0.25375,<undefined>,0.062352,0.048054,0.10238,<undefined>,-0.23073,-0.31428,<undefined>,<undefined>,0.17644,-0.1284,-0.084198,<undefined>,-0.10194,-0.096739,-0.12552,<undefined>,0.1159,<undefined>,0.0056452,<undefined>,<undefined>,-0.30648,<undefined>,<undefined>,-0.15605,-0.013852,-0.13224,<undefined>,-0.21598,-0.014279,0.14569,<undefined>,-0.28398,-0.27878,-0.30043,<undefined>,-0.36341,-0.33701,-0.25215,<undefined>,-0.094362,0.16667,-0.31818,<undefined>,-0.053396,0.11364,-0.14632,<undefined>
